//
//	Scripted by THINH NGUYEN
//  File: Ceids.txt
//	Version: 1.0
//	Date: Mon Mar  5 16:31:37 2018
//
// This file is to configure all CEIDs. WARNING!!! DO NOT_EDIT without reading first.
// All comments should follow the format being used and seen.
// The last line should be an empty line.
//
// This is a typical way to express an CEID.
//   ceid		is id of the ceid
//   name		is name of the ceid
//
// ceid		name
//
184681216 ReactorAlarmRC2PMLimit3OverCleared
184681472 ReactorAlarmRC2PMLimit4OverCleared
184681728 ReactorAlarmRC2PMLimit5OverCleared
184681984 ReactorAlarmRC2PMLimit6OverCleared
184682240 ReactorAlarmRC2PMLimit7OverCleared
184682496 ReactorAlarmRC2PMLimit8OverCleared
184682752 ReactorAlarmRC2PMLimit9OverCleared
184683008 ReactorAlarmRC2PMLimit10OverCleared
184683264 ReactorAlarmRC2PMLimit11OverCleared
184683520 ReactorAlarmRC2PMLimit12OverCleared
184683776 ReactorAlarmRC2PMLimit13OverCleared
184684032 ReactorAlarmRC2PMLimit14OverCleared
184684288 ReactorAlarmRC2PMLimit15OverCleared
184684544 ReactorAlarmRC2PMLimit16OverCleared
184684800 ReactorAlarmRC2PMLimit17OverCleared
184685056 ReactorAlarmRC2PMLimit18OverCleared
184685312 ReactorAlarmRC2PMLimit19OverCleared
184685568 ReactorAlarmRC2PMLimit20OverCleared
184713472 ReactorAlarmRC2PMDOLimitOverCleared
184713728 ReactorAlarmRC2PMRFLimitOverCleared
184713984 ReactorAlarmRC2PMThicknessLimitOverCleared
184746240 ReactorAlarmRC3PMLimit1OverCleared
184746496 ReactorAlarmRC3PMLimit2OverCleared
184746752 ReactorAlarmRC3PMLimit3OverCleared
184747008 ReactorAlarmRC3PMLimit4OverCleared
184747264 ReactorAlarmRC3PMLimit5OverCleared
184747520 ReactorAlarmRC3PMLimit6OverCleared
184747776 ReactorAlarmRC3PMLimit7OverCleared
184748032 ReactorAlarmRC3PMLimit8OverCleared
184748288 ReactorAlarmRC3PMLimit9OverCleared
184748544 ReactorAlarmRC3PMLimit10OverCleared
184748800 ReactorAlarmRC3PMLimit11OverCleared
184749056 ReactorAlarmRC3PMLimit12OverCleared
184749312 ReactorAlarmRC3PMLimit13OverCleared
184749568 ReactorAlarmRC3PMLimit14OverCleared
184749824 ReactorAlarmRC3PMLimit15OverCleared
184750080 ReactorAlarmRC3PMLimit16OverCleared
184750336 ReactorAlarmRC3PMLimit17OverCleared
184750592 ReactorAlarmRC3PMLimit18OverCleared
184750848 ReactorAlarmRC3PMLimit19OverCleared
184751104 ReactorAlarmRC3PMLimit20OverCleared
184779008 ReactorAlarmRC3PMDOLimitOverCleared
184779264 ReactorAlarmRC3PMRFLimitOverCleared
184779520 ReactorAlarmRC3PMThicknessLimitOverCleared
184811776 ReactorAlarmRC4PMLimit1OverCleared
184812032 ReactorAlarmRC4PMLimit2OverCleared
184812288 ReactorAlarmRC4PMLimit3OverCleared
184812544 ReactorAlarmRC4PMLimit4OverCleared
184812800 ReactorAlarmRC4PMLimit5OverCleared
184813056 ReactorAlarmRC4PMLimit6OverCleared
184813312 ReactorAlarmRC4PMLimit7OverCleared
184813568 ReactorAlarmRC4PMLimit8OverCleared
184813824 ReactorAlarmRC4PMLimit9OverCleared
184814080 ReactorAlarmRC4PMLimit10OverCleared
184814336 ReactorAlarmRC4PMLimit11OverCleared
184814592 ReactorAlarmRC4PMLimit12OverCleared
184814848 ReactorAlarmRC4PMLimit13OverCleared
184815104 ReactorAlarmRC4PMLimit14OverCleared
184815360 ReactorAlarmRC4PMLimit15OverCleared
184815616 ReactorAlarmRC4PMLimit16OverCleared
184815872 ReactorAlarmRC4PMLimit17OverCleared
184816128 ReactorAlarmRC4PMLimit18OverCleared
184816384 ReactorAlarmRC4PMLimit19OverCleared
184816640 ReactorAlarmRC4PMLimit20OverCleared
184844544 ReactorAlarmRC4PMDOLimitOverCleared
184844800 ReactorAlarmRC4PMRFLimitOverCleared
184845056 ReactorAlarmRC4PMThicknessLimitOverCleared
184877312 Rev0.08-1Chg
184877568 Rev0.08-1Chg
184877824 Rev0.08-1Chg
184878080 Rev0.08-1Chg
184878336 Rev0.08-1Chg
184878592 Rev0.08-1Chg
184878848 Rev0.08-1Chg
184879104 Rev0.08-1Chg
184879360 Rev0.08-1Chg
184879616 Rev0.08-1Chg
184879872 Rev0.08-1Chg
184880128 Rev0.08-1Chg
184880384 Rev0.08-1Chg
184880640 Rev0.08-1Chg
184880896 Rev0.08-1Chg
184881152 Rev0.08-1Chg
184881408 Rev0.08-1Chg
184881664 Rev0.08-1Chg
184881920 Rev0.08-1Chg
184882176 Rev0.08-1Chg
184910080 Rev0.08-1Chg
184910336 Rev0.08-1Chg
184910592 Rev0.08-1Chg
167838976 ReactorAlarmRC1Forced1Cleared
167839232 ReactorAlarmRC1Forced2Cleared
167839488 ReactorAlarmRC1SafetyLatchCleared
167904512 ReactorAlarmRC2Forced1Cleared
167904768 ReactorAlarmRC2Forced2Cleared
167905024 ReactorAlarmRC2SafetyLatchCleared
167970048 ReactorAlarmRC3Forced1Cleared
167970304 ReactorAlarmRC3Forced2Cleared
167970560 ReactorAlarmRC3SafetyLatchCleared
168035584 ReactorAlarmRC4Forced1Cleared
168035840 ReactorAlarmRC4Forced2Cleared
168036096 ReactorAlarmRC4SafetyLatchCleared
168101120 Rev0.08-1Chg
168101376 Rev0.08-1Chg
168101632 Rev0.08-1Chg
202375168 EquipmentAlarmCleared
201326592 TMCAlarmCleared
201392128 PMC1AlarmCleared
201457664 PMC2AlarmCleared
201523200 PMC3AlarmCleared
201588736 PMC4AlarmCleared
201654272 Rev0.08-1Chg
185270528 WHCAlarmCountLimit1OverCleared
185270784 WHCAlarmCountLimit2OverCleared
185271040 WHCAlarmCountLimit3OverCleared
185271296 WHCAlarmCountLimit4OverCleared
185271552 WHCAlarmCountLimit5OverCleared
185271808 WHCAlarmCountLimit6OverCleared
185272064 WHCAlarmCountLimit7OverCleared
185272320 WHCAlarmCountLimit8OverCleared
185272576 WHCAlarmCountLimit9OverCleared
185272832 WHCAlarmCountLimit10OverCleared
185273088 WHCAlarmCountLimit11OverCleared
185273344 WHCAlarmCountLimit12OverCleared
185273600 WHCAlarmCountLimit13OverCleared
185273856 WHCAlarmCountLimit14OverCleared
185274112 WHCAlarmCountLimit15OverCleared
185274368 WHCAlarmCountLimit16OverCleared
185274624 WHCAlarmCountLimit17OverCleared
185274880 WHCAlarmCountLimit18OverCleared
185275136 WHCAlarmCountLimit19OverCleared
185275392 WHCAlarmCountLimit20OverCleared
185008384 LLC1AlarmCountLimit1OverCleared
185008640 LLC1AlarmCountLimit2OverCleared
185008896 LLC1AlarmCountLimit3OverCleared
185009152 LLC1AlarmCountLimit4OverCleared
185009408 LLC1AlarmCountLimit5OverCleared
185009664 LLC1AlarmCountLimit6OverCleared
185009920 LLC1AlarmCountLimit7OverCleared
185010176 LLC1AlarmCountLimit8OverCleared
185010432 LLC1AlarmCountLimit9OverCleared
185010688 LLC1AlarmCountLimit10OverCleared
185010944 LLC1AlarmCountLimit11OverCleared
185011200 LLC1AlarmCountLimit12OverCleared
185011456 LLC1AlarmCountLimit13OverCleared
185011712 LLC1AlarmCountLimit14OverCleared
185011968 LLC1AlarmCountLimit15OverCleared
185012224 LLC1AlarmCountLimit16OverCleared
185012480 LLC1AlarmCountLimit17OverCleared
185012736 LLC1AlarmCountLimit18OverCleared
185012992 LLC1AlarmCountLimit19OverCleared
185013248 LLC1AlarmCountLimit20OverCleared
185073920 LLC2AlarmCountLimit1OverCleared
185074176 LLC2AlarmCountLimit2OverCleared
185074432 LLC2AlarmCountLimit3OverCleared
185074688 LLC2AlarmCountLimit4OverCleared
185074944 LLC2AlarmCountLimit5OverCleared
185075200 LLC2AlarmCountLimit6OverCleared
185075456 LLC2AlarmCountLimit7OverCleared
185075712 LLC2AlarmCountLimit8OverCleared
185075968 LLC2AlarmCountLimit9OverCleared
185076224 LLC2AlarmCountLimit10OverCleared
185076480 LLC2AlarmCountLimit11OverCleared
185076736 LLC2AlarmCountLimit12OverCleared
185076992 LLC2AlarmCountLimit13OverCleared
185077248 LLC2AlarmCountLimit14OverCleared
185077504 LLC2AlarmCountLimit15OverCleared
185077760 LLC2AlarmCountLimit16OverCleared
185078016 LLC2AlarmCountLimit17OverCleared
185078272 LLC2AlarmCountLimit18OverCleared
185078528 LLC2AlarmCountLimit19OverCleared
185078784 LLC2AlarmCountLimit20OverCleared
185081856 WHCAlarmCountDOLimitCleared
185085952 DummyWafersRemainingLowCleared
106512 AMSMSCT-1(nostate->AUTO)
106528 AMSMSCT-1(nostate->MANUAL)
106544 AMSMSCT-2(MANUAL->AUTO)
106560 AMSMSCT-3(AUTO->MANUAL)
106576 AMSMSCT-4(MANUALWAIT->MANUALHANDOFF)
106592 AMSMSCT-5(MANUALHANDOFF->MANUALWAIT)
106608 AMSMSCT-6(AUTOWAIT->AUTOHANDOFF)
106624 AMSMSCT-7(AUTOHANDOFF->AUTOWAIT)
106640 COSMSCT-1(nostate->Carrier)
106656 COSMSCT-2(nostate->IDNOTREAD)
106672 COSMSCT-3(nostate->WTGFORHOST)
106688 COSMSCT-4(nostate->IDVEROK)
106704 COSMSCT-5(nostate->IDVERFAIL)
106720 COSMSCT-6(IDNOTREAD->IDVEROK)
106736 COSMSCT-7(IDNOTREAD->WTGFORHOST)
106752 COSMSCT-8(WTGFORHOST->IDVEROK)
106768 COSMSCT-9(WTGFORHOST->IDVERFAIL)
106784 COSMSCT-10(IDNOTREAD->WTGFORHOST)
106800 COSMSCT-11(IDNOTREAD->IDVEROK)
106816 COSMSCT-12(nostate->SMPNTREAD)
106832 COSMSCT-13(SLOTMAPNOTREAD->SLMAPVEROK)
106848 COSMSCT-14(SLOTMAPNOTREAD->WTGFORHOST)
106864 COSMSCT-15(WTGFORHOST->SLOTMAPVEROK)
106880 COSMSCT-16(WTGFORHOST->SLOTMAPVERFAIL)
106896 COSMSCT-17(nostate->NOTACCESSED)
106912 COSMSCT-18(NOTACCESSED->INACCESS)
106928 COSMSCT-19(INACCESS->CARRIERCOMPLETE)
106944 COSMSCT-20(INACCESS->CARRIERSTOPPED)
106960 COSMSCT-21(CARRIER->nostate)
106976 LPCASMSCT-1(nostate->NOTASSOCIATED)
106992 LPCASMSCT-2(NOTASSOCIATED->ASSOCIATED)
107008 LPCASMSCT-3(ASSOCIATED->NOTASSOCIATED)
107024 LPCASMSCT-4(ASSOCIATED->ASSOCIATED)
107040 LPRSMSCT-1(nostate->NOTRESERVED)
107056 LPRSMSCT-2(NOTRESERVED->RESERVED)
107072 LPRSMSCT-3(RESERVED->NOTRESERVED)
107088 LPTSMSCT-1(nostate->INSERVICE)
107104 LPTSMSCT-1(nostate->OUTOFSERVICE)
107120 LPTSMSCT-2(OUTOFSERVICE->INSERVICE)
107136 LPTSMSCT-3(INSERVICE->OUTOFSERVICE)
107152 LPTSMSCT-4(INSERVICE->TRANSFERBLOCKED)
107168 LPTSMSCT-4(INSERVICE->TRANSFERREADY)
107184 LPTSMSCT-5(TRANSFERREADY->READYTOLOAD)
107200 LPTSMSCT-5(TRANSFERREADY->READYTOUNLOAD)
107216 LPTSMSCT-6(READYTOLOAD->TRANSFERBLOCKED)
107232 LPTSMSCT-7(READYTOUNLOAD->TRANSFERBLOCKED)
107248 LPTSMSCT-8(TRANSFERBLOCKED->READYTOLOAD)
107264 LPTSMSCT-9(TRANSFERBLOCKED->READYTOUNLOAD)
107280 LPTSMSCT-10(TRANSFERBLOCKED->TRANSFERREADY)
107296 CMIDReadError
107312 CMSlotMapReadError
107328 CarrierApproachingComplete
107344 DuplicateCarrierIDReceived
107360 DuplicateCarrierIDInProcess
107376 CarrierUsageUnmatchAtPort
107392 CarrierLocationChanged
107408 CarrierIDReaderAvailable
107424 CarrierIDReaderUnavailable
107440 UnknownCarrierID
107456 NoReaderNoBindCOSMPlacement(C_A,LP_A)
107472 COSMSLOTMAPONEXIT
110608 PJSMSCT-1(nostate->POOLED)
110624 PJSMSCT-2(POOLED->SETTINGUP)
110640 PJSMSCT-3(SETTINGUP->WAITINGFORSTART)
110656 PJSMSCT-4(SETTINGUP->PROCESSING)
110672 PJSMSCT-5(WAITINGFORSTART->PROCESSING)
110688 PJSMSCT-6(PROCESSING->PROCESSINGCOMPLETE)
110704 PJSMSCT-7(PROCESSCOMPLETE->nostate)
110720 PJSMSCT-8(EXECUTING->PAUSING)
110736 PJSMSCT-9(PAUSING->PAUSED)
110752 PJSMSCT-10(PAUSE->EXECUTING)
110768 PJSMSCT-11(EXECUTING->STOPPING)
110784 PJSMSCT-12(PAUSE->STOPPING)
110800 PJSMSCT-13(EXECUTING->ABORTING)
110816 PJSMSCT-14(STOPPING->ABORTING)
110832 PJSMSCT-15(PAUSE->ABORTING)
110848 PJSMSCT-16(ABORTING->nostate)
110864 PJSMSCT-17(STOPPING->nostate)
110880 PJSMSCT-18(POOLED->nostate)
110896 PJSMSCT-19(STOPPING->PAUSING)
110912 PJSMSCT-20(ABORTING->PAUSING)
110928 PJWaitingForMaterial
110944 Pre-PJCompleted
110960 Post-PJCompleted
114704 CJSMSCT-1(nostate->QUEUED)
114720 CJSMSCT-2(QUEUED->nostate)
114736 CJSMSCT-3(QUEUED->SELECTED)
114752 CJSMSCT-4(SELECTED->QUEUED)
114768 CJSMSCT-5(SELECTED->EXECUTING)
114784 CJSMSCT-6(SELECTED->WAITINGFORSTART)
114800 CJSMSCT-7(WAITINGFORSTART->EXECUTING)
114816 CJSMSCT-8(EXECUTING->PAUSED)
114832 CJSMSCT-9(PAUSED->EXECUTING)
114848 CJSMSCT-10(EXECUTING->COMPLETED)
114864 CJSMSCT-11(ACTIVE->COMPLETED)
114880 CJSMSCT-12(ACTIVE->COMPLETED)
114896 CJSMSCT-13(COMPLETED->nostate)
114912 Pre-CJCompleted
114928 Post-CJCompleted
118800 SLSMSCT-1(UNOCCUPIED->OCCUPIED)
118816 SLSMSCT-2(OCCUPIED->UNOCCUPIED)
118832 SLSM(nostate->UNOCCUPIED)
118848 SLSM(nostate->OCCUPIED)
118864 SLSM(UNOCCUPIED->nostate)
118880 SLSM(OCCUPIED->nostate)
118896 SOSMSCT-1(nostate->ATSOURCE)
118912 SOSMSCT-2(ATSOURCE->ATWORK)
118928 SOSMSCT-3(ATWORK->ATSOURCE)
118944 SOSMSCT-4(ATWORK->ATWORK)
118960 SOSMSCT-5(ATWORK->ATDESTINATION)
118976 SOSMSCT-6(ATDESTINATION->ATWORK)
118992 SOSMSCT-7(ATDESTINATION->nostate)
119008 SOSMSCT-8(ATDESTINATION->ATSOURCE)
119024 SOSMSCT-9(AnySUBSTRATEsubstate->nostate)
119040 SOSMSCT-10(nostate->NEEDSPROCESSING)
119056 SOSMSCT-11(INEEDSPROCESSING->INPROCESS)
119072 SOSMSCT-12(INPROCESS->PROC_COMP\REJECTED)
119088 SOSMSCT-12(INPROCESS->PROC_COMP\PROCESSED)
119104 SOSMSCT-12(INPROCESS->PROC_COMP\STOPPED)
119120 SOSMSCT-12(INPROCESS->PROC_COMP\LOST)
119136 SOSMSCT-12(INPROCESS->PROC_COMP\ABORTED)
119152 SOSMSCT-12(INPROCESS->PROC_COMP\SKIPPED)
119168 SOSMSCT-13(INPROCESS->NEEDSPROCESSING)
119184 SOSMSCT-14(NEEDSPROCESSING->PROC_COMP\LOST)
119200 SOSMSCT-14(NEEDSPROCESSING->PROC_COMP\SKIPPED
119264 DummyWaferProcesed
94481 LP1PurgeModeChanged
94482 LP2PurgeModeChanged
94483 LP3PurgeModeChanged
94484 LP4PurgeModeChanged
94497 LP1PurgeStarted
94498 LP2PurgeStarted
94499 LP3PurgeStarted
94500 LP4PurgeStarted
94513 LP1PurgeFinished
94514 LP2PurgeFinished
94515 LP3PurgeFinished
94516 LP4PurgeFinished
94528 NozzlePurgeStarted
94544 NozzlePurgeFinished
94560 PreProcPurgeStarted
94576 PreProcPurgeFinished
94592 PreMaintePurgeStarted
94608 PreMaintePurgeFinished
94624 ProcPurgeStarted
94640 ProcPurgeFinished
94656 PostProcPurgeStarted
94672 PostProcPurgeFinished
94688 PostMaintePurgeStarted
94704 PostMaintePurgeFinished
94720 PJFirstWaferStart
94736 PJLastWaferFinish
94752 PMScriptStepEvent
122896 AutoLeakCheckApproachingStart
122912 AutoLeakCheckStartNG
122928 AutoLeakCheckRC1Start
122944 AutoLeakCheckRC2Start
122960 AutoLeakCheckRC3Start
122976 AutoLeakCheckRC4Start
122992 AutoLeakCheckRC5Start
123008 AutoLeakCheckRC1End
123024 AutoLeakCheckRC2End
123040 AutoLeakCheckRC3End
123056 AutoLeakCheckRC4End
123072 AutoLeakCheckRC5End
123088 AutoLeakCheckRP1Start
123104 AutoLeakCheckRP2Start
123120 AutoLeakCheckRP3Start
123136 AutoLeakCheckRP4Start
123152 AutoLeakCheckRP5Start
123168 AutoLeakCheckRP1End
123184 AutoLeakCheckRP2End
123200 AutoLeakCheckRP3End
123216 AutoLeakCheckRP4End
123232 AutoLeakCheckRP5End
123248 AutoLeakCheckLLC1Start
123264 AutoLeakCheckLLC2Start
123280 AutoLeakCheckLLC3Start
123296 AutoLeakCheckLLC4Start
123312 AutoLeakCheckLLC1End
123328 AutoLeakCheckLLC2End
123344 AutoLeakCheckLLC3End
123360 AutoLeakCheckLLC4End
123376 AutoLeakCheckWHCStart
123392 AutoLeakCheckWHCEnd
123408 AutoLeakCheckStart
123424 AutoLeakCheckEnd
