FileName = C:\Escalation\TSMC\1890400 (BDHKS7)\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_30

LogCount = 2668
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit","Detail","ReplyResult"
"0","2020/09/02","15:12:05","Send","S7F26","","9416","OFF","List (1)   4
  Ascii(1)  22  :RC3|a3PRDMYLACIP.x4d16
  Ascii(1)   6  :EagleX
  Ascii(1)   6  :1.79TS
  List (1)  79
    List (1)   2
      UInt2(1)   2  :289 (121h)
      List (1)   6
        Ascii(1)  12  :a1LHfO1k_d20
        Ascii(1)   8  :20200424
        Ascii(1)  13  :2020051812000
        Ascii(1)  10  :Supervisor
        Ascii(1)  10  :Supervisor
        Ascii(1)   6  :1.5800
    List (1)   2
      UInt2(1)   2  :512 (200h)
      List (1)  29
        Ascii(1)   5  :READY",""
"1","2020/09/02","15:12:05","Recv","S7F25","","9416","ON","Ascii(1)  22  :RC3|a3PRDMYLACIP.x4d16",""
"2","2020/09/02","15:12:05","Send","S7F26","","9415","OFF","List (1)   4
  Ascii(1)  14  :RC2|1sstdby_O3
  Ascii(1)   6  :EagleX
  Ascii(1)   6  :1.79TS
  List (1)   1
    List (1)   2
      UInt2(1)   2  :289 (121h)
      List (1)   6
        Ascii(1)   7  :1sstdby
        Ascii(1)   8  :20200424
        Ascii(1)  13  :2020051800000
        Ascii(1)  10  :Supervisor
        Ascii(1)  10  :Supervisor
        Ascii(1)   6  :1.5800",""
"3","2020/09/02","15:12:05","Recv","S7F25","","9415","ON","Ascii(1)  14  :RC2|1sstdby_O3",""
"4","2020/09/02","15:12:04","Send","S7F26","","9412","OFF","List (1)   4
  Ascii(1)  16  :RC2|a2LAOXRB.d03
  Ascii(1)   6  :EagleX
  Ascii(1)   6  :1.79TS
  List (1)  55
    List (1)   2
      UInt2(1)   2  :289 (121h)
      List (1)   6
        Ascii(1)  12  :a1LHfO1k_d20
        Ascii(1)   8  :20200424
        Ascii(1)  13  :2020082800000
        Ascii(1)  10  :Supervisor
        Ascii(1)  10  :Supervisor
        Ascii(1)   6  :1.5800
    List (1)   2
      UInt2(1)   2  :512 (200h)
      List (1)  29
        Ascii(1)   5  :READY",""
"5","2020/09/02","15:12:04","Recv","S6F12","","A3A5","OFF","Byte (1)   1  :00",""
"6","2020/09/02","15:12:04","Recv","S6F12","","A3A4","OFF","Byte (1)   1  :00",""
"7","2020/09/02","15:12:04","Recv","S6F12","","A3A3","OFF","Byte (1)   1  :00",""
"8","2020/09/02","15:12:04","Recv","S6F12","","A3A2","OFF","Byte (1)   1  :00",""
"9","2020/09/02","15:12:04","Recv","S7F25","","9412","ON","Ascii(1)  16  :RC2|a2LAOXRB.d03",""
"10","2020/09/02","15:12:04","Send","S6F11","78226 (13192h)","A3A5","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :78226 (13192h)
  List (1)   2
    List (1)   2
      UInt4(1)   4  :131088 (20010h)
      List (1)   1
        Ascii(1)  16  :2020090215120408
    List (1)   2
      UInt4(1)   4  :132080 (203F0h)
      List (1)   9
        Ascii(1)  12  :C2-UFH801277
        Ascii(1)   9  :U01MY5.0U
        UInt1(1)   1  :2 (02h)
        Ascii(1)  11  :U01MY5.0U.5
        Ascii(1)  12  :2A-U01MY5.0U
        Ascii(1)   9  :UFH801277
        Ascii(1)  17  :QCA3C04ARB3C-1234
        UInt1(1)   1  :0 (00h)
        Ascii(1)   0  :",""
"11","2020/09/02","15:12:04","Send","S6F11","78050 (130E2h)","A3A4","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :78050 (130E2h)
  List (1)   3
    List (1)   2
      UInt4(1)   4  :131088 (20010h)
      List (1)   1
        Ascii(1)  16  :2020090215120408
    List (1)   2
      UInt4(1)   4  :132048 (203D0h)
      List (1)   7
        Ascii(1)  12  :C2-UFH801277
        Ascii(1)   9  :U01MY5.0U
        UInt1(1)   1  :2 (02h)
        Ascii(1)  11  :U01MY5.0U.7
        Ascii(1)  12  :2A-U01MY5.0U
        Ascii(1)   9  :UFH801277
        Ascii(1)  17  :QCA3C04ARB3C-1234
    List (1)   2
      UInt4(1)   4  :132064 (203E0h)
      List (1)   1
        Ascii(1)   8  :FERobot1",""
"12","2020/09/02","15:12:03","Send","S6F11","78242 (131A2h)","A3A3","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :78242 (131A2h)
  List (1)   3
    List (1)   2
      UInt4(1)   4  :131088 (20010h)
      List (1)   1
        Ascii(1)  16  :2020090215120368
    List (1)   2
      UInt4(1)   4  :132080 (203F0h)
      List (1)   9
        Ascii(1)  12  :C2-UFH801277
        Ascii(1)   9  :U01MY5.0U
        UInt1(1)   1  :2 (02h)
        Ascii(1)  11  :U01MY5.0U.5
        Ascii(1)  12  :2A-U01MY5.0U
        Ascii(1)   9  :UFH801277
        Ascii(1)  17  :QCA3C04ARB3C-1234
        UInt1(1)   1  :0 (00h)
        Ascii(1)   0  :
    List (1)   2
      UInt4(1)   4  :132096 (20400h)
      List (1)   1
        Ascii(1)   8  :BERobot1",""
"13","2020/09/02","15:12:03","Send","S6F11","78226 (13192h)","A3A2","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :78226 (13192h)
  List (1)   2
    List (1)   2
      UInt4(1)   4  :131088 (20010h)
      List (1)   1
        Ascii(1)  16  :2020090215120336
    List (1)   2
      UInt4(1)   4  :132080 (203F0h)
      List (1)   9
        Ascii(1)  12  :C2-UFH801277
        Ascii(1)   9  :U01MY5.0U
        UInt1(1)   1  :2 (02h)
        Ascii(1)  11  :U01MY5.0U.5
        Ascii(1)  12  :2A-U01MY5.0U
        Ascii(1)   9  :UFH801277
        Ascii(1)  17  :QCA3C04ARB3C-1234
        UInt1(1)   1  :0 (00h)
        Ascii(1)   0  :",""
"14","2020/09/02","15:12:02","Send","S7F26","","940D","OFF","List (1)   4
  Ascii(1)  22  :RC2|a2PRDMYLACIP.x4d16
  Ascii(1)   6  :EagleX
  Ascii(1)   6  :1.79TS
  List (1)  79
    List (1)   2
      UInt2(1)   2  :289 (121h)
      List (1)   6
        Ascii(1)  12  :a1LHfO1k_d20
        Ascii(1)   8  :20200424
        Ascii(1)  13  :2020082812000
        Ascii(1)  10  :Supervisor
        Ascii(1)  10  :Supervisor
        Ascii(1)   6  :1.5800
    List (1)   2
      UInt2(1)   2  :512 (200h)
      List (1)  29
        Ascii(1)   5  :READY",""
"15","2020/09/02","15:12:02","Recv","S7F25","","940D","ON","Ascii(1)  22  :RC2|a2PRDMYLACIP.x4d16",""
"16","2020/09/02","15:12:02","Recv","S6F12","","A3A1","OFF","Byte (1)   1  :00",""
"17","2020/09/02","15:12:02","Recv","S6F12","","A3A0","OFF","Byte (1)   1  :00",""
"18","2020/09/02","15:12:02","Recv","S6F12","","A39F","OFF","Byte (1)   1  :00",""
"19","2020/09/02","15:12:01","Send","S7F26","","940A","OFF","List (1)   4
  Ascii(1)  14  :RC1|1sstdby_O3
  Ascii(1)   6  :EagleX
  Ascii(1)   6  :1.79TS
  List (1)   1
    List (1)   2
      UInt2(1)   2  :289 (121h)
      List (1)   6
        Ascii(1)   7  :1sstdby
        Ascii(1)   8  :20200424
        Ascii(1)  13  :2020051800000
        Ascii(1)  10  :Supervisor
        Ascii(1)  10  :Supervisor
        Ascii(1)   6  :1.5800",""
"20","2020/09/02","15:12:01","Recv","S7F25","","940A","ON","Ascii(1)  14  :RC1|1sstdby_O3",""
