FileName = C:\Escalation\TDK (Headway)\CJPJ Timing Issue\Latest Test\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_30

LogCount = 10000
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit","Detail","ReplyResult"
"0","2020/07/29","01:22:19","Send","S6F1","","51AA","ON","List (1)   4
  UInt4(1)   4  :2 (02h)
  UInt4(1)   4  :5405 (151Dh)
  Ascii(1)  16  :2020072901221932
  List (1)  19
    Ascii(1)   7  :0001.00
    Ascii(1)   6  :000021
    Ascii(1)   6  :000020
    Ascii(1)   6  :30.000
    Ascii(1)   6  :1050.0
    Ascii(1)   6  :1050.0
    Ascii(1)   6  :0018.3
    Ascii(1)   6  :0024.8
    Ascii(1)   6  :0021.7
    Ascii(1)   6  :0021.7
    Ascii(1)   6  :001.28
    Ascii(1)   6  :000002
    Ascii(1)   0  :
    Ascii(1)   0  :
    Ascii(1)   6  :0003.0
    Ascii(1)   6  :0002.8
    UInt2(1)   2  :0 (00h)
    Ascii(1)   6  :464788
    Ascii(1)   1  :0",""
"1","2020/07/29","01:22:16","Recv","S6F2","","51A9","OFF","Byte (1)   1  :00",""
"2","2020/07/29","01:22:16","Send","S6F1","","51A9","ON","List (1)   4
  UInt4(1)   4  :3 (03h)
  UInt4(1)   4  :5405 (151Dh)
  Ascii(1)  16  :2020072901221617
  List (1)  19
    Ascii(1)   7  :0002.00
    Ascii(1)   6  :000392
    Ascii(1)   6  :000228
    Ascii(1)   6  :01.781
    Ascii(1)   6  :0479.2
    Ascii(1)   6  :0511.3
    Ascii(1)   6  :0018.0
    Ascii(1)   6  :0025.2
    Ascii(1)   6  :0199.8
    Ascii(1)   6  :0152.1
    Ascii(1)   6  :001.45
    Ascii(1)   6  :000100
    Ascii(1)   0  :
    Ascii(1)   0  :
    Ascii(1)   6  :0019.3
    Ascii(1)   6  :0022.3
    UInt2(1)   2  :0 (00h)
    Ascii(1)   6  :357931
    Ascii(1)   1  :0",""
"3","2020/07/29","01:22:12","Recv","S6F2","","51A8","OFF","Byte (1)   1  :00",""
"4","2020/07/29","01:22:12","Send","S6F1","","51A8","ON","List (1)   4
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :5404 (151Ch)
  Ascii(1)  16  :2020072901221243
  List (1)   2
    Ascii(1)   7  :0000.00
    UInt2(1)   2  :0 (00h)",""
"5","2020/07/29","01:22:09","Recv","S6F2","","51A7","OFF","Byte (1)   1  :00",""
"6","2020/07/29","01:22:09","Send","S6F1","","51A7","ON","List (1)   4
  UInt4(1)   4  :2 (02h)
  UInt4(1)   4  :5404 (151Ch)
  Ascii(1)  16  :2020072901220931
  List (1)  19
    Ascii(1)   7  :0001.00
    Ascii(1)   6  :000021
    Ascii(1)   6  :000020
    Ascii(1)   6  :30.000
    Ascii(1)   6  :1050.0
    Ascii(1)   6  :1050.0
    Ascii(1)   6  :0018.3
    Ascii(1)   6  :0024.8
    Ascii(1)   6  :0021.7
    Ascii(1)   6  :0021.7
    Ascii(1)   6  :001.27
    Ascii(1)   6  :000002
    Ascii(1)   0  :
    Ascii(1)   0  :
    Ascii(1)   6  :0003.1
    Ascii(1)   6  :0002.8
    UInt2(1)   2  :0 (00h)
    Ascii(1)   6  :464788
    Ascii(1)   1  :0",""
"7","2020/07/29","01:22:06","Recv","S6F2","","51A6","OFF","Byte (1)   1  :00",""
"8","2020/07/29","01:22:06","Send","S6F1","","51A6","ON","List (1)   4
  UInt4(1)   4  :3 (03h)
  UInt4(1)   4  :5404 (151Ch)
  Ascii(1)  16  :2020072901220617
  List (1)  19
    Ascii(1)   7  :0002.00
    Ascii(1)   6  :000393
    Ascii(1)   6  :000228
    Ascii(1)   6  :01.781
    Ascii(1)   6  :0479.2
    Ascii(1)   6  :0511.3
    Ascii(1)   6  :0017.8
    Ascii(1)   6  :0025.2
    Ascii(1)   6  :0199.8
    Ascii(1)   6  :0153.5
    Ascii(1)   6  :001.46
    Ascii(1)   6  :000100
    Ascii(1)   0  :
    Ascii(1)   0  :
    Ascii(1)   6  :0019.3
    Ascii(1)   6  :0022.3
    UInt2(1)   2  :0 (00h)
    Ascii(1)   6  :357931
    Ascii(1)   1  :0",""
"9","2020/07/29","01:22:02","Recv","S6F2","","51A5","OFF","Byte (1)   1  :00",""
"10","2020/07/29","01:22:02","Send","S6F1","","51A5","ON","List (1)   4
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :5403 (151Bh)
  Ascii(1)  16  :2020072901220243
  List (1)   2
    Ascii(1)   7  :0000.00
    UInt2(1)   2  :0 (00h)",""
"11","2020/07/29","01:21:59","Recv","S6F2","","51A4","OFF","Byte (1)   1  :00",""
"12","2020/07/29","01:21:59","Send","S6F1","","51A4","ON","List (1)   4
  UInt4(1)   4  :2 (02h)
  UInt4(1)   4  :5403 (151Bh)
  Ascii(1)  16  :2020072901215931
  List (1)  19
    Ascii(1)   7  :0001.00
    Ascii(1)   6  :000021
    Ascii(1)   6  :000020
    Ascii(1)   6  :30.000
    Ascii(1)   6  :1050.0
    Ascii(1)   6  :1050.0
    Ascii(1)   6  :0018.3
    Ascii(1)   6  :0024.8
    Ascii(1)   6  :0021.7
    Ascii(1)   6  :0021.7
    Ascii(1)   6  :001.28
    Ascii(1)   6  :000002
    Ascii(1)   0  :
    Ascii(1)   0  :
    Ascii(1)   6  :0003.1
    Ascii(1)   6  :0002.8
    UInt2(1)   2  :0 (00h)
    Ascii(1)   6  :464788
    Ascii(1)   1  :0",""
"13","2020/07/29","01:21:56","Recv","S6F2","","51A3","OFF","Byte (1)   1  :00",""
"14","2020/07/29","01:21:56","Send","S6F1","","51A3","ON","List (1)   4
  UInt4(1)   4  :3 (03h)
  UInt4(1)   4  :5403 (151Bh)
  Ascii(1)  16  :2020072901215616
  List (1)  19
    Ascii(1)   7  :0002.00
    Ascii(1)   6  :000393
    Ascii(1)   6  :000228
    Ascii(1)   6  :01.781
    Ascii(1)   6  :0479.2
    Ascii(1)   6  :0511.1
    Ascii(1)   6  :0017.8
    Ascii(1)   6  :0025.2
    Ascii(1)   6  :0199.8
    Ascii(1)   6  :0152.3
    Ascii(1)   6  :001.46
    Ascii(1)   6  :000100
    Ascii(1)   0  :
    Ascii(1)   0  :
    Ascii(1)   6  :0019.2
    Ascii(1)   6  :0022.3
    UInt2(1)   2  :0 (00h)
    Ascii(1)   6  :357931
    Ascii(1)   1  :0",""
"15","2020/07/29","01:21:52","Recv","S6F2","","51A2","OFF","Byte (1)   1  :00",""
"16","2020/07/29","01:21:52","Send","S6F1","","51A2","ON","List (1)   4
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :5402 (151Ah)
  Ascii(1)  16  :2020072901215241
  List (1)   2
    Ascii(1)   7  :0000.00
    UInt2(1)   2  :0 (00h)",""
"17","2020/07/29","01:21:50","Recv","S6F12","","51A0","OFF","Byte (1)   1  :00",""
"18","2020/07/29","01:21:50","Recv","S6F12","","519F","OFF","Byte (1)   1  :00",""
"19","2020/07/29","01:21:49","Recv","S6F12","","519E","OFF","Byte (1)   1  :00",""
"20","2020/07/29","01:21:49","Recv","S6F12","","519D","OFF","Byte (1)   1  :00",""
"21","2020/07/29","01:21:49","Recv","S6F12","","519C","OFF","Byte (1)   1  :00",""
"22","2020/07/29","01:21:49","Send","S6F5","","51A1","ON","List (1)   2
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :596 (254h)",""
