FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_18

LogCount = 1331
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","13:46:01","Send","S6F1","","F90C","OFF",
"1","02/08","13:46:01","Send","S6F1","","F90B","OFF",
"2","02/08","13:46:01","Send","S6F11","118944 (1D0A0h)","F90A","OFF",
"3","02/08","13:46:01","Recv","S6F6","","F909","OFF",
"4","02/08","13:46:00","Send","S6F5","","F909","ON",
"5","02/08","13:46:00","Send","S6F11","118800 (1D010h)","F908","OFF",
"6","02/08","13:46:00","Recv","S6F6","","F905","OFF",
"7","02/08","13:46:00","Send","S6F1","","F907","OFF",
"8","02/08","13:46:00","Send","S6F1","","F906","OFF",
"9","02/08","13:46:00","Send","S6F5","","F905","ON",
"10","02/08","13:46:00","Send","S6F11","118816 (1D020h)","F904","OFF",
"11","02/08","13:46:00","Send","S6F1","","F903","OFF",
"12","02/08","13:46:00","Send","S6F1","","F902","OFF",
"13","02/08","13:46:00","Send","S6F1","","F901","OFF",
"14","02/08","13:46:00","Recv","S6F6","","F8FF","OFF",
"15","02/08","13:46:00","Send","S6F1","","F900","OFF",
"16","02/08","13:46:00","Send","S6F5","","F8FF","ON",
"17","02/08","13:46:00","Send","S6F1","","F8FE","OFF",
"18","02/08","13:46:00","Send","S6F1","","F8FD","OFF",
"19","02/08","13:46:00","Send","S6F11","105266 (19B32h)","F8FC","OFF",
"20","02/08","13:46:00","Send","S6F11","102416 (19010h)","F8FB","OFF",
"21","02/08","13:45:59","Send","S6F11","105282 (19B42h)","F8FA","OFF",
"22","02/08","13:45:59","Send","S6F1","","F8F9","OFF",
"23","02/08","13:45:59","Send","S6F1","","F8F8","OFF",
"24","02/08","13:45:59","Recv","S6F6","","F8F7","OFF",
"25","02/08","13:45:59","Send","S6F5","","F8F7","ON",
"26","02/08","13:45:58","Send","S6F11","105298 (19B52h)","F8F6","OFF",
"27","02/08","13:45:58","Send","S6F1","","F8F4","OFF",
"28","02/08","13:45:58","Send","S6F1","","F8F3","OFF",
"29","02/08","13:45:58","Recv","S6F6","","F8F2","OFF",
"30","02/08","13:45:58","Send","S6F5","","F8F2","ON",
"31","02/08","13:45:58","Send","S6F1","","F8F1","OFF",
"32","02/08","13:45:57","Send","S6F1","","F8F0","OFF",
"33","02/08","13:45:57","Send","S6F1","","F8EF","OFF",
"34","02/08","13:45:57","Send","S6F1","","F8EE","OFF",
"35","02/08","13:45:57","Send","S6F11","105266 (19B32h)","F8ED","OFF",
"36","02/08","13:45:57","Send","S6F11","102416 (19010h)","F8EC","OFF",
"37","02/08","13:45:57","Send","S6F11","105282 (19B42h)","F8EB","OFF",
"38","02/08","13:45:57","Send","S6F1","","F8EA","OFF",
"39","02/08","13:45:57","Send","S6F1","","F8E9","OFF",
"40","02/08","13:45:57","Recv","S6F6","","F8E8","OFF",
"41","02/08","13:45:56","Send","S6F5","","F8E8","ON",
"42","02/08","13:45:56","Send","S6F11","105298 (19B52h)","F8E7","OFF",
"43","02/08","13:45:56","Recv","S6F6","","F8E6","OFF",
"44","02/08","13:45:56","Send","S6F5","","F8E6","ON",
"45","02/08","13:45:56","Send","S6F1","","F8E5","OFF",
"46","02/08","13:45:56","Send","S6F1","","F8E4","OFF",
"47","02/08","13:45:55","Send","S6F1","","F8E3","OFF",
"48","02/08","13:45:55","Send","S6F1","","F8E2","OFF",
"49","02/08","13:45:55","Send","S6F1","","F8E1","OFF",
"50","02/08","13:45:55","Send","S6F1","","F8E0","OFF",
"51","02/08","13:45:55","Send","S6F1","","F8DF","OFF",
"52","02/08","13:45:55","Send","S6F1","","F8DE","OFF",
"53","02/08","13:45:54","Send","S6F1","","F8DD","OFF",
"54","02/08","13:45:54","Send","S6F1","","F8DC","OFF",
"55","02/08","13:45:54","Send","S6F11","118800 (1D010h)","F8DB","OFF",
"56","02/08","13:45:54","Send","S6F1","","F8DA","OFF",
"57","02/08","13:45:54","Recv","S6F6","","F8D8","OFF",
"58","02/08","13:45:54","Send","S6F1","","F8D9","OFF",
"59","02/08","13:45:53","Send","S6F5","","F8D8","ON",
"60","02/08","13:45:53","Send","S6F11","105266 (19B32h)","F8D7","OFF",
"61","02/08","13:45:53","Send","S6F11","102416 (19010h)","F8D6","OFF",
"62","02/08","13:45:53","Send","S6F11","105282 (19B42h)","F8D5","OFF",
"63","02/08","13:45:53","Send","S6F1","","F8D4","OFF",
"64","02/08","13:45:53","Send","S6F1","","F8D3","OFF",
"65","02/08","13:45:53","Recv","S6F6","","F8D2","OFF",
"66","02/08","13:45:53","Send","S6F5","","F8D2","ON",
"67","02/08","13:45:53","Send","S6F11","105298 (19B52h)","F8D1","OFF",
"68","02/08","13:45:53","Recv","S6F6","","F8D0","OFF",
"69","02/08","13:45:52","Send","S6F5","","F8D0","ON",
"70","02/08","13:45:52","Send","S6F1","","F8CF","OFF",
"71","02/08","13:45:52","Send","S6F1","","F8CE","OFF",
"72","02/08","13:45:52","Send","S6F1","","F8CD","OFF",
"73","02/08","13:45:52","Send","S6F1","","F8CC","OFF",
"74","02/08","13:45:51","Send","S6F11","105266 (19B32h)","F8CB","OFF",
"75","02/08","13:45:51","Send","S6F11","102416 (19010h)","F8CA","OFF",
"76","02/08","13:45:51","Send","S6F11","105282 (19B42h)","F8C9","OFF",
"77","02/08","13:45:51","Recv","S6F6","","F8C8","OFF",
"78","02/08","13:45:51","Send","S6F5","","F8C8","ON",
"79","02/08","13:45:51","Send","S6F11","105298 (19B52h)","F8C7","OFF",
"80","02/08","13:45:51","Send","S6F1","","F8C6","OFF",
