FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_15

LogCount = 1204
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","13:34:30","Send","S6F1","","EB76","OFF",
"1","02/08","13:34:30","Send","S6F1","","EB75","OFF",
"2","02/08","13:34:30","Send","S6F1","","EB74","OFF",
"3","02/08","13:34:29","Send","S6F1","","EB73","OFF",
"4","02/08","13:34:29","Send","S6F1","","EB72","OFF",
"5","02/08","13:34:29","Send","S6F1","","EB71","OFF",
"6","02/08","13:34:29","Send","S6F1","","EB70","OFF",
"7","02/08","13:34:28","Send","S6F1","","EB6F","OFF",
"8","02/08","13:34:28","Send","S6F1","","EB6E","OFF",
"9","02/08","13:34:28","Send","S6F1","","EB6D","OFF",
"10","02/08","13:34:28","Send","S6F11","105267 (19B33h)","EB6C","OFF",
"11","02/08","13:34:28","Send","S6F11","102416 (19010h)","EB6B","OFF",
"12","02/08","13:34:28","Send","S6F11","105283 (19B43h)","EB6A","OFF",
"13","02/08","13:34:28","Recv","S6F6","","EB69","OFF",
"14","02/08","13:34:28","Send","S6F5","","EB69","ON",
"15","02/08","13:34:28","Send","S6F1","","EB68","OFF",
"16","02/08","13:34:27","Send","S6F1","","EB67","OFF",
"17","02/08","13:34:27","Send","S6F1","","EB66","OFF",
"18","02/08","13:34:27","Send","S6F1","","EB65","OFF",
"19","02/08","13:34:27","Send","S6F11","105267 (19B33h)","EB64","OFF",
"20","02/08","13:34:27","Send","S6F11","102432 (19020h)","EB63","OFF",
"21","02/08","13:34:27","Send","S6F11","77923 (13063h)","EB62","OFF",
"22","02/08","13:34:27","Send","S6F1","","EB61","OFF",
"23","02/08","13:34:26","Send","S6F1","","EB60","OFF",
"24","02/08","13:34:26","Send","S6F11","119056 (1D110h)","EB5F","OFF",
"25","02/08","13:34:26","Recv","S6F6","","EB5E","OFF",
"26","02/08","13:34:26","Send","S6F5","","EB5E","ON",
"27","02/08","13:34:26","Send","S6F1","","EB5D","OFF",
"28","02/08","13:34:26","Send","S6F1","","EB5C","OFF",
"29","02/08","13:34:26","Send","S6F1","","EB5B","OFF",
"30","02/08","13:34:25","Send","S6F1","","EB5A","OFF",
"31","02/08","13:34:25","Send","S6F1","","EB59","OFF",
"32","02/08","13:34:25","Send","S6F1","","EB58","OFF",
"33","02/08","13:34:25","Send","S6F1","","EB57","OFF",
"34","02/08","13:34:24","Send","S6F1","","EB56","OFF",
"35","02/08","13:34:24","Send","S6F1","","EB55","OFF",
"36","02/08","13:34:24","Send","S6F1","","EB54","OFF",
"37","02/08","13:34:24","Send","S6F1","","EB53","OFF",
"38","02/08","13:34:23","Send","S6F1","","EB52","OFF",
