FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_20

LogCount = 1485
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","13:52:50","Send","S6F11","105282 (19B42h)","0333","OFF",
"1","02/08","13:52:50","Send","S6F1","","0332","OFF",
"2","02/08","13:52:50","Send","S6F1","","0331","OFF",
"3","02/08","13:52:49","Send","S6F1","","0330","OFF",
"4","02/08","13:52:49","Send","S6F1","","032F","OFF",
"5","02/08","13:52:49","Recv","S6F6","","032E","OFF",
"6","02/08","13:52:49","Send","S6F5","","032E","ON",
"7","02/08","13:52:49","Send","S6F11","105298 (19B52h)","032D","OFF",
"8","02/08","13:52:49","Send","S6F1","","032C","OFF",
"9","02/08","13:52:49","Send","S6F1","","032B","OFF",
"10","02/08","13:52:49","Recv","S6F6","","032A","OFF",
"11","02/08","13:52:48","Send","S6F5","","032A","ON",
"12","02/08","13:52:48","Send","S6F1","","0329","OFF",
"13","02/08","13:52:48","Send","S6F1","","0328","OFF",
"14","02/08","13:52:48","Send","S6F11","105266 (19B32h)","0327","OFF",
"15","02/08","13:52:48","Send","S6F11","102416 (19010h)","0326","OFF",
"16","02/08","13:52:48","Send","S6F11","105282 (19B42h)","0325","OFF",
"17","02/08","13:52:48","Send","S6F1","","0324","OFF",
"18","02/08","13:52:48","Send","S6F1","","0323","OFF",
"19","02/08","13:52:48","Send","S6F1","","0322","OFF",
"20","02/08","13:52:48","Send","S6F1","","0321","OFF",
"21","02/08","13:52:47","Recv","S6F6","","0320","OFF",
"22","02/08","13:52:47","Send","S6F5","","0320","ON",
"23","02/08","13:52:47","Send","S6F11","105298 (19B52h)","031F","OFF",
"24","02/08","13:52:47","Send","S6F1","","031E","OFF",
"25","02/08","13:52:47","Send","S6F1","","031D","OFF",
"26","02/08","13:52:47","Send","S6F1","","031C","OFF",
"27","02/08","13:52:47","Send","S6F1","","031B","OFF",
"28","02/08","13:52:47","Recv","S6F6","","031A","OFF",
"29","02/08","13:52:46","Send","S6F5","","031A","ON",
"30","02/08","13:52:46","Send","S6F1","","0319","OFF",
"31","02/08","13:52:46","Send","S6F1","","0318","OFF",
"32","02/08","13:52:46","Send","S6F11","105268 (19B34h)","0317","OFF",
"33","02/08","13:52:45","Send","S6F11","102416 (19010h)","0316","OFF",
"34","02/08","13:52:45","Send","S6F1","","0315","OFF",
"35","02/08","13:52:45","Send","S6F1","","0314","OFF",
"36","02/08","13:52:44","Send","S6F1","","0313","OFF",
"37","02/08","13:52:44","Send","S6F1","","0312","OFF",
"38","02/08","13:52:44","Send","S6F11","118944 (1D0A0h)","0311","OFF",
"39","02/08","13:52:44","Send","S6F1","","0310","OFF",
"40","02/08","13:52:44","Recv","S6F6","","030E","OFF",
"41","02/08","13:52:44","Send","S6F1","","030F","OFF",
"42","02/08","13:52:44","Send","S6F5","","030E","ON",
"43","02/08","13:52:43","Send","S6F11","118800 (1D010h)","030D","OFF",
"44","02/08","13:52:43","Send","S6F1","","030C","OFF",
"45","02/08","13:52:43","Recv","S6F6","","030A","OFF",
"46","02/08","13:52:43","Send","S6F1","","030B","OFF",
"47","02/08","13:52:43","Send","S6F5","","030A","ON",
"48","02/08","13:52:43","Send","S6F11","105266 (19B32h)","0309","OFF",
"49","02/08","13:52:43","Send","S6F11","118816 (1D020h)","0308","OFF",
"50","02/08","13:52:43","Recv","S6F6","","0305","OFF",
"51","02/08","13:52:43","Send","S6F1","","0307","OFF",
"52","02/08","13:52:43","Send","S6F1","","0306","OFF",
"53","02/08","13:52:43","Send","S6F5","","0305","ON",
"54","02/08","13:52:43","Send","S6F11","102416 (19010h)","0304","OFF",
"55","02/08","13:52:43","Send","S6F11","105282 (19B42h)","0303","OFF",
"56","02/08","13:52:42","Send","S6F1","","0302","OFF",
"57","02/08","13:52:42","Send","S6F1","","0301","OFF",
"58","02/08","13:52:42","Recv","S6F6","","0300","OFF",
"59","02/08","13:52:42","Send","S6F5","","0300","ON",
"60","02/08","13:52:42","Send","S6F11","105298 (19B52h)","02FF","OFF",
"61","02/08","13:52:42","Send","S6F1","","02FE","OFF",
"62","02/08","13:52:41","Send","S6F1","","02FD","OFF",
"63","02/08","13:52:41","Recv","S6F6","","02FC","OFF",
"64","02/08","13:52:41","Send","S6F5","","02FC","ON",
"65","02/08","13:52:41","Send","S6F1","","02FB","OFF",
"66","02/08","13:52:41","Send","S6F1","","02FA","OFF",
"67","02/08","13:52:40","Send","S6F1","","02F9","OFF",
"68","02/08","13:52:40","Send","S6F1","","02F8","OFF",
"69","02/08","13:52:40","Send","S6F11","105268 (19B34h)","02F7","OFF",
"70","02/08","13:52:40","Send","S6F11","102416 (19010h)","02F6","OFF",
"71","02/08","13:52:40","Send","S6F1","","02F5","OFF",
"72","02/08","13:52:40","Send","S6F1","","02F4","OFF",
"73","02/08","13:52:40","Send","S6F11","105266 (19B32h)","02F3","OFF",
"74","02/08","13:52:40","Send","S6F11","102416 (19010h)","02F2","OFF",
"75","02/08","13:52:40","Send","S6F11","105282 (19B42h)","02F1","OFF",
"76","02/08","13:52:40","Recv","S6F6","","02F0","OFF",
"77","02/08","13:52:40","Send","S6F5","","02F0","ON",
"78","02/08","13:52:40","Send","S6F11","105298 (19B52h)","02EF","OFF",
"79","02/08","13:52:40","Recv","S6F6","","02EE","OFF",
"80","02/08","13:52:40","Send","S6F5","","02EE","ON",
"81","02/08","13:52:40","Send","S6F1","","02ED","OFF",
"82","02/08","13:52:40","Send","S6F1","","02EC","OFF",
"83","02/08","13:52:40","Send","S6F11","105268 (19B34h)","02EB","OFF",
"84","02/08","13:52:39","Send","S6F1","","02EA","OFF",
"85","02/08","13:52:39","Send","S6F1","","02E9","OFF",
"86","02/08","13:52:39","Send","S6F11","102416 (19010h)","02E8","OFF",
"87","02/08","13:52:39","Send","S6F11","118944 (1D0A0h)","02E7","OFF",
"88","02/08","13:52:39","Recv","S6F6","","02E6","OFF",
"89","02/08","13:52:39","Send","S6F5","","02E6","ON",
"90","02/08","13:52:39","Send","S6F1","","02E5","OFF",
"91","02/08","13:52:38","Send","S6F11","118800 (1D010h)","02E4","OFF",
"92","02/08","13:52:38","Send","S6F1","","02E3","OFF",
"93","02/08","13:52:38","Recv","S6F6","","02E0","OFF",
"94","02/08","13:52:38","Send","S6F1","","02E2","OFF",
"95","02/08","13:52:38","Send","S6F1","","02E1","OFF",
"96","02/08","13:52:38","Send","S6F5","","02E0","ON",
"97","02/08","13:52:38","Send","S6F11","118816 (1D020h)","02DF","OFF",
"98","02/08","13:52:38","Send","S6F1","","02DE","OFF",
"99","02/08","13:52:38","Send","S6F1","","02DD","OFF",
