FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_06

LogCount = 1451
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","12:57:36","Send","S6F11","105299 (19B53h)","C348","OFF",
"1","02/08","12:57:36","Recv","S6F6","","C346","OFF",
"2","02/08","12:57:36","Send","S6F1","","C347","OFF",
"3","02/08","12:57:36","Send","S6F5","","C346","ON",
"4","02/08","12:57:36","Send","S6F1","","C345","OFF",
"5","02/08","12:57:36","Send","S6F1","","C344","OFF",
"6","02/08","12:57:35","Send","S6F1","","C343","OFF",
"7","02/08","12:57:35","Send","S6F1","","C342","OFF",
"8","02/08","12:57:35","Send","S6F11","105267 (19B33h)","C341","OFF",
"9","02/08","12:57:35","Send","S6F11","102416 (19010h)","C340","OFF",
"10","02/08","12:57:35","Send","S6F11","105283 (19B43h)","C33F","OFF",
"11","02/08","12:57:35","Recv","S6F6","","C33D","OFF",
"12","02/08","12:57:35","Send","S6F1","","C33E","OFF",
"13","02/08","12:57:35","Send","S6F5","","C33D","ON",
"14","02/08","12:57:35","Send","S6F11","105299 (19B53h)","C33C","OFF",
"15","02/08","12:57:35","Recv","S6F6","","C33A","OFF",
"16","02/08","12:57:35","Send","S6F1","","C33B","OFF",
"17","02/08","12:57:35","Send","S6F5","","C33A","ON",
"18","02/08","12:57:34","Send","S6F1","","C339","OFF",
"19","02/08","12:57:34","Send","S6F1","","C338","OFF",
"20","02/08","12:57:34","Send","S6F1","","C337","OFF",
"21","02/08","12:57:34","Send","S6F1","","C336","OFF",
"22","02/08","12:57:33","Send","S6F1","","C335","OFF",
"23","02/08","12:57:33","Send","S6F1","","C334","OFF",
"24","02/08","12:57:33","Send","S6F11","78290 (131D2h)","C333","OFF",
"25","02/08","12:57:33","Send","S6F1","","C332","OFF",
"26","02/08","12:57:33","Send","S6F1","","C331","OFF",
"27","02/08","12:57:32","Send","S6F1","","C330","OFF",
"28","02/08","12:57:32","Send","S6F1","","C32F","OFF",
"29","02/08","12:57:32","Send","S6F1","","C32E","OFF",
"30","02/08","12:57:32","Send","S6F1","","C32D","OFF",
"31","02/08","12:57:31","Send","S6F11","118912 (1D080h)","C32C","OFF",
"32","02/08","12:57:31","Send","S6F1","","C32B","OFF",
"33","02/08","12:57:31","Recv","S6F6","","C32A","OFF",
"34","02/08","12:57:31","Send","S6F5","","C32A","ON",
"35","02/08","12:57:31","Send","S6F11","118800 (1D010h)","C329","OFF",
"36","02/08","12:57:31","Send","S6F1","","C328","OFF",
"37","02/08","12:57:31","Recv","S6F6","","C327","OFF",
"38","02/08","12:57:31","Send","S6F5","","C327","ON",
"39","02/08","12:57:31","Send","S6F11","118816 (1D020h)","C326","OFF",
"40","02/08","12:57:31","Send","S6F1","","C325","OFF",
"41","02/08","12:57:31","Recv","S6F6","","C324","OFF",
"42","02/08","12:57:31","Send","S6F5","","C324","ON",
"43","02/08","12:57:31","Send","S6F1","","C323","OFF",
"44","02/08","12:57:30","Send","S6F1","","C322","OFF",
"45","02/08","12:57:30","Send","S6F1","","C321","OFF",
"46","02/08","12:57:30","Send","S6F1","","C320","OFF",
"47","02/08","12:57:30","Send","S6F1","","C31F","OFF",
"48","02/08","12:57:29","Send","S6F1","","C31E","OFF",
"49","02/08","12:57:29","Send","S6F1","","C31D","OFF",
"50","02/08","12:57:29","Send","S6F1","","C31C","OFF",
"51","02/08","12:57:29","Send","S6F1","","C31B","OFF",
"52","02/08","12:57:28","Send","S6F1","","C31A","OFF",
"53","02/08","12:57:28","Send","S6F1","","C319","OFF",
"54","02/08","12:57:28","Send","S6F1","","C318","OFF",
