FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_13

LogCount = 818
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","13:26:03","Send","S6F1","","E23F","OFF",
"1","02/08","13:26:03","Send","S6F1","","E23E","OFF",
"2","02/08","13:26:02","Send","S6F1","","E23D","OFF",
"3","02/08","13:26:02","Send","S6F1","","E23C","OFF",
"4","02/08","13:26:02","Send","S6F1","","E23B","OFF",
"5","02/08","13:26:02","Send","S6F1","","E23A","OFF",
"6","02/08","13:26:01","Send","S6F1","","E239","OFF",
"7","02/08","13:26:01","Send","S6F1","","E238","OFF",
"8","02/08","13:26:01","Send","S6F1","","E237","OFF",
"9","02/08","13:26:01","Send","S6F1","","E236","OFF",
"10","02/08","13:26:00","Send","S6F1","","E235","OFF",
"11","02/08","13:26:00","Send","S6F1","","E234","OFF",
"12","02/08","13:26:00","Send","S6F1","","E233","OFF",
"13","02/08","13:26:00","Send","S6F1","","E232","OFF",
"14","02/08","13:25:59","Send","S6F1","","E231","OFF",
"15","02/08","13:25:59","Send","S6F1","","E230","OFF",
"16","02/08","13:25:59","Send","S6F1","","E22F","OFF",
"17","02/08","13:25:59","Send","S6F1","","E22E","OFF",
"18","02/08","13:25:58","Send","S6F1","","E22D","OFF",
"19","02/08","13:25:58","Send","S6F1","","E22C","OFF",
"20","02/08","13:25:58","Send","S6F1","","E22B","OFF",
"21","02/08","13:25:58","Send","S6F1","","E22A","OFF",
"22","02/08","13:25:57","Send","S6F1","","E229","OFF",
"23","02/08","13:25:57","Send","S6F1","","E228","OFF",
"24","02/08","13:25:57","Send","S6F1","","E227","OFF",
"25","02/08","13:25:57","Send","S6F1","","E226","OFF",
"26","02/08","13:25:56","Send","S6F1","","E225","OFF",
"27","02/08","13:25:56","Send","S6F1","","E224","OFF",
"28","02/08","13:25:56","Send","S6F1","","E223","OFF",
"29","02/08","13:25:56","Send","S6F1","","E222","OFF",
"30","02/08","13:25:55","Send","S6F1","","E221","OFF",
"31","02/08","13:25:55","Send","S6F1","","E220","OFF",
"32","02/08","13:25:55","Send","S6F1","","E21F","OFF",
"33","02/08","13:25:55","Send","S6F1","","E21E","OFF",
"34","02/08","13:25:54","Send","S6F1","","E21D","OFF",
"35","02/08","13:25:54","Send","S6F1","","E21C","OFF",
"36","02/08","13:25:54","Send","S6F1","","E21B","OFF",
"37","02/08","13:25:54","Send","S6F1","","E21A","OFF",
"38","02/08","13:25:53","Send","S6F1","","E219","OFF",
"39","02/08","13:25:53","Send","S6F1","","E218","OFF",
"40","02/08","13:25:53","Send","S6F1","","E217","OFF",
"41","02/08","13:25:53","Send","S6F1","","E216","OFF",
"42","02/08","13:25:52","Send","S6F1","","E215","OFF",
"43","02/08","13:25:52","Send","S6F1","","E214","OFF",
"44","02/08","13:25:52","Send","S6F1","","E213","OFF",
"45","02/08","13:25:52","Send","S6F1","","E212","OFF",
"46","02/08","13:25:51","Send","S6F1","","E211","OFF",
"47","02/08","13:25:51","Send","S6F1","","E210","OFF",
"48","02/08","13:25:51","Send","S6F1","","E20F","OFF",
"49","02/08","13:25:51","Send","S6F1","","E20E","OFF",
"50","02/08","13:25:50","Send","S6F1","","E20D","OFF",
"51","02/08","13:25:50","Send","S6F1","","E20C","OFF",
"52","02/08","13:25:50","Send","S6F1","","E20B","OFF",
"53","02/08","13:25:50","Send","S6F1","","E20A","OFF",
