FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_03

LogCount = 1480
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","12:47:36","Send","S6F1","","B3F5","OFF",
"1","02/08","12:47:35","Send","S6F1","","B3F4","OFF",
"2","02/08","12:47:35","Send","S6F1","","B3F3","OFF",
"3","02/08","12:47:35","Send","S6F1","","B3F2","OFF",
"4","02/08","12:47:35","Send","S6F1","","B3F1","OFF",
"5","02/08","12:47:34","Send","S6F1","","B3F0","OFF",
"6","02/08","12:47:34","Send","S6F1","","B3EF","OFF",
"7","02/08","12:47:34","Send","S6F1","","B3EE","OFF",
"8","02/08","12:47:34","Send","S6F1","","B3ED","OFF",
"9","02/08","12:47:33","Send","S6F1","","B3EC","OFF",
"10","02/08","12:47:33","Send","S6F1","","B3EB","OFF",
"11","02/08","12:47:33","Send","S6F1","","B3EA","OFF",
"12","02/08","12:47:33","Send","S6F1","","B3E9","OFF",
"13","02/08","12:47:32","Send","S6F1","","B3E8","OFF",
"14","02/08","12:47:32","Send","S6F1","","B3E7","OFF",
"15","02/08","12:47:32","Send","S6F11","105267 (19B33h)","B3E6","OFF",
"16","02/08","12:47:32","Send","S6F11","102416 (19010h)","B3E5","OFF",
"17","02/08","12:47:32","Send","S6F11","105283 (19B43h)","B3E4","OFF",
"18","02/08","12:47:32","Recv","S6F6","","B3E3","OFF",
"19","02/08","12:47:32","Send","S6F5","","B3E3","ON",
"20","02/08","12:47:32","Send","S6F1","","B3E2","OFF",
"21","02/08","12:47:32","Send","S6F1","","B3E1","OFF",
"22","02/08","12:47:31","Send","S6F1","","B3E0","OFF",
"23","02/08","12:47:31","Send","S6F1","","B3DF","OFF",
"24","02/08","12:47:31","Send","S6F1","","B3DE","OFF",
"25","02/08","12:47:31","Send","S6F1","","B3DD","OFF",
"26","02/08","12:47:30","Send","S6F1","","B3DC","OFF",
"27","02/08","12:47:30","Send","S6F1","","B3DB","OFF",
"28","02/08","12:47:30","Send","S6F1","","B3DA","OFF",
"29","02/08","12:47:30","Send","S6F1","","B3D9","OFF",
"30","02/08","12:47:29","Send","S6F1","","B3D8","OFF",
"31","02/08","12:47:29","Send","S6F1","","B3D7","OFF",
"32","02/08","12:47:29","Send","S6F1","","B3D6","OFF",
"33","02/08","12:47:29","Send","S6F1","","B3D5","OFF",
"34","02/08","12:47:28","Send","S6F1","","B3D4","OFF",
"35","02/08","12:47:28","Send","S6F1","","B3D3","OFF",
"36","02/08","12:47:28","Send","S6F1","","B3D2","OFF",
"37","02/08","12:47:28","Send","S6F1","","B3D1","OFF",
"38","02/08","12:47:27","Send","S6F1","","B3D0","OFF",
"39","02/08","12:47:27","Send","S6F1","","B3CF","OFF",
"40","02/08","12:47:27","Send","S6F11","105267 (19B33h)","B3CE","OFF",
"41","02/08","12:47:27","Send","S6F11","102416 (19010h)","B3CD","OFF",
"42","02/08","12:47:27","Send","S6F11","105283 (19B43h)","B3CC","OFF",
"43","02/08","12:47:27","Recv","S6F6","","B3CB","OFF",
"44","02/08","12:47:27","Send","S6F5","","B3CB","ON",
"45","02/08","12:47:27","Send","S6F1","","B3CA","OFF",
"46","02/08","12:47:27","Send","S6F1","","B3C9","OFF",
"47","02/08","12:47:26","Send","S6F11","105267 (19B33h)","B3C8","OFF",
