FileName = C:\Users\pmaddox\Documents\ASMA Platform Group\Customer and Lab\Samsung\CommLost\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_25

LogCount = 1283
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","14:19:56","Send","S6F1","","1DD4","OFF",
"1","02/08","14:19:56","Send","S6F1","","1DD3","OFF",
"2","02/08","14:19:56","Send","S6F1","","1DD2","OFF",
"3","02/08","14:19:56","Send","S6F1","","1DD1","OFF",
"4","02/08","14:19:56","Send","S6F1","","1DD0","OFF",
"5","02/08","14:19:56","Send","S6F1","","1DCF","OFF",
"6","02/08","14:19:55","Send","S6F1","","1DCE","OFF",
"7","02/08","14:19:55","Send","S6F11","114896 (1C0D0h)","1DCD","OFF",
"8","02/08","14:19:55","Send","S6F1","","1DCC","OFF",
"9","02/08","14:19:54","Send","S6F1","","1DCB","OFF",
"10","02/08","14:19:54","Send","S6F11","114848 (1C0A0h)","1DCA","OFF",
"11","02/08","14:19:54","Recv","S6F6","","1DC9","OFF",
"12","02/08","14:19:54","Send","S6F5","","1DC9","ON",
"13","02/08","14:19:54","Send","S6F1","","1DC8","OFF",
"14","02/08","14:19:54","Send","S6F1","","1DC7","OFF",
"15","02/08","14:19:53","Send","S6F11","110704 (1B070h)","1DC6","OFF",
"16","02/08","14:19:53","Send","S6F1","","1DC5","OFF",
"17","02/08","14:19:53","Send","S6F1","","1DC4","OFF",
"18","02/08","14:19:53","Send","S6F11","77923 (13063h)","1DC3","OFF",
"19","02/08","14:19:53","Send","S6F11","98400 (18060h)","1DC2","OFF",
"20","02/08","14:19:53","Send","S6F11","98400 (18060h)","1DC1","OFF",
"21","02/08","14:19:53","Send","S6F1","","1DC0","OFF",
"22","02/08","14:19:53","Send","S6F1","","1DBF","OFF",
"23","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DBE","OFF",
"24","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DBD","OFF",
"25","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DBC","OFF",
"26","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DBB","OFF",
"27","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DBA","OFF",
"28","02/08","14:19:52","Send","S6F1","","1DB9","OFF",
"29","02/08","14:19:52","Send","S6F1","","1DB8","OFF",
"30","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DB7","OFF",
"31","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DB6","OFF",
"32","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DB5","OFF",
"33","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DB4","OFF",
"34","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DB3","OFF",
"35","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DB2","OFF",
"36","02/08","14:19:52","Send","S6F11","98400 (18060h)","1DB1","OFF",
"37","02/08","14:19:52","Send","S6F1","","1DB0","OFF",
"38","02/08","14:19:51","Send","S6F1","","1DAF","OFF",
"39","02/08","14:19:51","Send","S6F11","98400 (18060h)","1DAE","OFF",
"40","02/08","14:19:51","Send","S6F11","98400 (18060h)","1DAD","OFF",
"41","02/08","14:19:51","Send","S6F11","98400 (18060h)","1DAC","OFF",
"42","02/08","14:19:51","Send","S6F11","98400 (18060h)","1DAB","OFF",
"43","02/08","14:19:51","Send","S6F11","77938 (13072h)","1DAA","OFF",
"44","02/08","14:19:51","Recv","S6F6","","1DA9","OFF",
"45","02/08","14:19:51","Send","S6F5","","1DA9","ON",
"46","02/08","14:19:51","Send","S6F1","","1DA8","OFF",
"47","02/08","14:19:51","Send","S6F1","","1DA7","OFF",
"48","02/08","14:19:51","Send","S6F1","","1DA6","OFF",
"49","02/08","14:19:50","Send","S6F1","","1DA5","OFF",
"50","02/08","14:19:50","Send","S6F1","","1DA4","OFF",
"51","02/08","14:19:50","Send","S6F1","","1DA3","OFF",
"52","02/08","14:19:50","Send","S6F1","","1DA2","OFF",
"53","02/08","14:19:49","Send","S6F1","","1DA1","OFF",
"54","02/08","14:19:49","Send","S6F1","","1DA0","OFF",
"55","02/08","14:19:49","Send","S6F1","","1D9F","OFF",
"56","02/08","14:19:49","Send","S6F1","","1D9E","OFF",
"57","02/08","14:19:48","Send","S6F1","","1D9D","OFF",
"58","02/08","14:19:48","Send","S6F1","","1D9C","OFF",
"59","02/08","14:19:48","Send","S6F1","","1D9B","OFF",
"60","02/08","14:19:48","Send","S6F1","","1D9A","OFF",
"61","02/08","14:19:47","Send","S6F1","","1D99","OFF",
"62","02/08","14:19:47","Send","S6F1","","1D98","OFF",
"63","02/08","14:19:47","Send","S6F1","","1D97","OFF",
"64","02/08","14:19:47","Send","S6F1","","1D96","OFF",
"65","02/08","14:19:46","Send","S6F1","","1D95","OFF",
"66","02/08","14:19:46","Send","S6F1","","1D94","OFF",
"67","02/08","14:19:46","Send","S6F1","","1D93","OFF",
"68","02/08","14:19:46","Send","S6F1","","1D92","OFF",
"69","02/08","14:19:45","Send","S6F1","","1D91","OFF",
"70","02/08","14:19:45","Send","S6F1","","1D90","OFF",
"71","02/08","14:19:45","Send","S6F1","","1D8F","OFF",
"72","02/08","14:19:45","Send","S6F1","","1D8E","OFF",
"73","02/08","14:19:44","Send","S6F1","","1D8D","OFF",
"74","02/08","14:19:44","Send","S6F1","","1D8C","OFF",
"75","02/08","14:19:44","Send","S6F1","","1D8B","OFF",
"76","02/08","14:19:44","Send","S6F1","","1D8A","OFF",
"77","02/08","14:19:43","Send","S6F1","","1D89","OFF",
"78","02/08","14:19:43","Send","S6F1","","1D88","OFF",
"79","02/08","14:19:43","Send","S6F1","","1D87","OFF",
"80","02/08","14:19:43","Send","S6F1","","1D86","OFF",
"81","02/08","14:19:42","Send","S6F1","","1D85","OFF",
"82","02/08","14:19:42","Send","S6F1","","1D84","OFF",
"83","02/08","14:19:42","Send","S6F1","","1D83","OFF",
"84","02/08","14:19:42","Send","S6F1","","1D82","OFF",
"85","02/08","14:19:41","Send","S6F1","","1D81","OFF",
"86","02/08","14:19:41","Send","S6F1","","1D80","OFF",
"87","02/08","14:19:41","Send","S6F1","","1D7F","OFF",
"88","02/08","14:19:41","Send","S6F1","","1D7E","OFF",
"89","02/08","14:19:40","Send","S6F1","","1D7D","OFF",
"90","02/08","14:19:40","Send","S6F1","","1D7C","OFF",
"91","02/08","14:19:40","Send","S6F1","","1D7B","OFF",
"92","02/08","14:19:40","Send","S6F1","","1D7A","OFF",
"93","02/08","14:19:39","Send","S6F1","","1D79","OFF",
"94","02/08","14:19:39","Send","S6F1","","1D78","OFF",
"95","02/08","14:19:39","Send","S6F1","","1D77","OFF",
"96","02/08","14:19:39","Send","S6F1","","1D76","OFF",
"97","02/08","14:19:38","Send","S6F1","","1D75","OFF",
"98","02/08","14:19:38","Send","S6F1","","1D74","OFF",
"99","02/08","14:19:38","Send","S6F1","","1D73","OFF",
"100","02/08","14:19:38","Send","S6F1","","1D72","OFF",
"101","02/08","14:19:37","Send","S6F1","","1D71","OFF",
"102","02/08","14:19:37","Send","S6F1","","1D70","OFF",
"103","02/08","14:19:37","Send","S6F1","","1D6F","OFF",
"104","02/08","14:19:37","Send","S6F1","","1D6E","OFF",
"105","02/08","14:19:36","Send","S6F1","","1D6D","OFF",
"106","02/08","14:19:36","Send","S6F1","","1D6C","OFF",
"107","02/08","14:19:36","Send","S6F1","","1D6B","OFF",
