FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_02

LogCount = 1378
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","12:44:17","Send","S6F1","","AEDA","OFF",
"1","02/08","12:44:17","Send","S6F11","105299 (19B53h)","AED9","OFF",
"2","02/08","12:44:16","Recv","S6F6","","AED8","OFF",
"3","02/08","12:44:16","Send","S6F5","","AED8","ON",
"4","02/08","12:44:16","Send","S6F11","105298 (19B52h)","AED7","OFF",
"5","02/08","12:44:16","Recv","S6F6","","AED5","OFF",
"6","02/08","12:44:16","Send","S6F1","","AED6","OFF",
"7","02/08","12:44:16","Send","S6F5","","AED5","ON",
"8","02/08","12:44:16","Send","S6F1","","AED4","OFF",
"9","02/08","12:44:16","Send","S6F1","","AED3","OFF",
"10","02/08","12:44:16","Send","S6F1","","AED2","OFF",
"11","02/08","12:44:15","Send","S6F11","118944 (1D0A0h)","AED1","OFF",
"12","02/08","12:44:15","Recv","S6F6","","AECF","OFF",
"13","02/08","12:44:15","Send","S6F1","","AED0","OFF",
"14","02/08","12:44:15","Send","S6F5","","AECF","ON",
"15","02/08","12:44:15","Send","S6F11","118800 (1D010h)","AECE","OFF",
"16","02/08","12:44:15","Send","S6F1","","AECD","OFF",
"17","02/08","12:44:15","Recv","S6F6","","AECC","OFF",
"18","02/08","12:44:15","Send","S6F5","","AECC","ON",
"19","02/08","12:44:15","Send","S6F11","118816 (1D020h)","AECB","OFF",
"20","02/08","12:44:15","Recv","S6F6","","AEC9","OFF",
"21","02/08","12:44:15","Send","S6F1","","AECA","OFF",
"22","02/08","12:44:15","Send","S6F5","","AEC9","ON",
"23","02/08","12:44:15","Send","S6F1","","AEC8","OFF",
"24","02/08","12:44:14","Send","S6F1","","AEC7","OFF",
"25","02/08","12:44:14","Send","S6F1","","AEC6","OFF",
"26","02/08","12:44:14","Send","S6F11","118944 (1D0A0h)","AEC5","OFF",
"27","02/08","12:44:14","Recv","S6F6","","AEC4","OFF",
"28","02/08","12:44:14","Send","S6F5","","AEC4","ON",
"29","02/08","12:44:14","Send","S6F11","118800 (1D010h)","AEC3","OFF",
"30","02/08","12:44:14","Send","S6F1","","AEC2","OFF",
"31","02/08","12:44:14","Recv","S6F6","","AEC0","OFF",
"32","02/08","12:44:14","Send","S6F1","","AEC1","OFF",
"33","02/08","12:44:13","Send","S6F5","","AEC0","ON",
"34","02/08","12:44:13","Send","S6F11","118816 (1D020h)","AEBF","OFF",
"35","02/08","12:44:13","Recv","S6F6","","AEBE","OFF",
"36","02/08","12:44:13","Send","S6F5","","AEBE","ON",
"37","02/08","12:44:13","Send","S6F1","","AEBD","OFF",
"38","02/08","12:44:13","Send","S6F1","","AEBC","OFF",
"39","02/08","12:44:13","Send","S6F11","105266 (19B32h)","AEBB","OFF",
"40","02/08","12:44:13","Send","S6F11","102416 (19010h)","AEBA","OFF",
"41","02/08","12:44:13","Send","S6F11","105282 (19B42h)","AEB9","OFF",
"42","02/08","12:44:13","Send","S6F1","","AEB8","OFF",
"43","02/08","12:44:13","Recv","S6F6","","AEB7","OFF",
"44","02/08","12:44:13","Send","S6F5","","AEB7","ON",
"45","02/08","12:44:13","Send","S6F11","105298 (19B52h)","AEB6","OFF",
"46","02/08","12:44:13","Send","S6F1","","AEB5","OFF",
"47","02/08","12:44:13","Recv","S6F6","","AEB4","OFF",
"48","02/08","12:44:12","Send","S6F5","","AEB4","ON",
"49","02/08","12:44:12","Send","S6F1","","AEB3","OFF",
"50","02/08","12:44:12","Send","S6F1","","AEB2","OFF",
"51","02/08","12:44:12","Send","S6F1","","AEB1","OFF",
"52","02/08","12:44:12","Send","S6F1","","AEB0","OFF",
"53","02/08","12:44:11","Send","S6F11","105266 (19B32h)","AEAF","OFF",
"54","02/08","12:44:11","Send","S6F11","102416 (19010h)","AEAE","OFF",
"55","02/08","12:44:11","Send","S6F11","105282 (19B42h)","AEAD","OFF",
"56","02/08","12:44:11","Recv","S6F6","","AEAB","OFF",
"57","02/08","12:44:11","Send","S6F1","","AEAC","OFF",
"58","02/08","12:44:11","Send","S6F5","","AEAB","ON",
"59","02/08","12:44:11","Send","S6F1","","AEAA","OFF",
"60","02/08","12:44:11","Send","S6F11","105298 (19B52h)","AEA9","OFF",
"61","02/08","12:44:11","Recv","S6F6","","AEA8","OFF",
"62","02/08","12:44:11","Send","S6F5","","AEA8","ON",
"63","02/08","12:44:11","Send","S6F1","","AEA7","OFF",
"64","02/08","12:44:11","Send","S6F1","","AEA6","OFF",
"65","02/08","12:44:10","Send","S6F1","","AEA5","OFF",
"66","02/08","12:44:10","Send","S6F1","","AEA4","OFF",
"67","02/08","12:44:10","Send","S6F1","","AEA3","OFF",
"68","02/08","12:44:10","Send","S6F1","","AEA2","OFF",
"69","02/08","12:44:09","Send","S6F1","","AEA1","OFF",
"70","02/08","12:44:09","Send","S6F1","","AEA0","OFF",
"71","02/08","12:44:09","Send","S6F1","","AE9F","OFF",
"72","02/08","12:44:09","Send","S6F1","","AE9E","OFF",
"73","02/08","12:44:08","Send","S6F1","","AE9D","OFF",
"74","02/08","12:44:08","Send","S6F1","","AE9C","OFF",
"75","02/08","12:44:08","Send","S6F1","","AE9B","OFF",
"76","02/08","12:44:08","Send","S6F1","","AE9A","OFF",
"77","02/08","12:44:07","Send","S6F1","","AE99","OFF",
"78","02/08","12:44:07","Send","S6F1","","AE98","OFF",
"79","02/08","12:44:07","Send","S6F11","78292 (131D4h)","AE97","OFF",
"80","02/08","12:44:07","Send","S6F11","118912 (1D080h)","AE96","OFF",
"81","02/08","12:44:07","Recv","S6F6","","AE95","OFF",
"82","02/08","12:44:07","Send","S6F5","","AE95","ON",
"83","02/08","12:44:07","Send","S6F11","118800 (1D010h)","AE94","OFF",
"84","02/08","12:44:07","Recv","S6F6","","AE93","OFF",
"85","02/08","12:44:07","Send","S6F5","","AE93","ON",
"86","02/08","12:44:07","Send","S6F1","","AE92","OFF",
"87","02/08","12:44:07","Send","S6F11","118816 (1D020h)","AE91","OFF",
"88","02/08","12:44:07","Send","S6F1","","AE90","OFF",
"89","02/08","12:44:07","Recv","S6F6","","AE8F","OFF",
"90","02/08","12:44:06","Send","S6F5","","AE8F","ON",
"91","02/08","12:44:06","Send","S6F1","","AE8E","OFF",
