FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_04

LogCount = 1499
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","12:50:56","Send","S6F11","105299 (19B53h)","B91C","OFF",
"1","02/08","12:50:56","Send","S6F1","","B91B","OFF",
"2","02/08","12:50:56","Recv","S6F6","","B91A","OFF",
"3","02/08","12:50:56","Send","S6F5","","B91A","ON",
"4","02/08","12:50:56","Send","S6F1","","B919","OFF",
"5","02/08","12:50:56","Send","S6F1","","B918","OFF",
"6","02/08","12:50:55","Send","S6F1","","B917","OFF",
"7","02/08","12:50:55","Send","S6F1","","B916","OFF",
"8","02/08","12:50:55","Send","S6F11","105267 (19B33h)","B915","OFF",
"9","02/08","12:50:55","Send","S6F11","102416 (19010h)","B914","OFF",
"10","02/08","12:50:55","Send","S6F11","105283 (19B43h)","B913","OFF",
"11","02/08","12:50:55","Recv","S6F6","","B912","OFF",
"12","02/08","12:50:55","Send","S6F5","","B912","ON",
"13","02/08","12:50:55","Send","S6F1","","B911","OFF",
"14","02/08","12:50:55","Send","S6F11","105299 (19B53h)","B910","OFF",
"15","02/08","12:50:55","Send","S6F1","","B90F","OFF",
"16","02/08","12:50:55","Recv","S6F6","","B90E","OFF",
"17","02/08","12:50:55","Send","S6F5","","B90E","ON",
"18","02/08","12:50:54","Send","S6F1","","B90D","OFF",
"19","02/08","12:50:54","Send","S6F1","","B90C","OFF",
"20","02/08","12:50:54","Send","S6F1","","B90B","OFF",
"21","02/08","12:50:54","Send","S6F1","","B90A","OFF",
"22","02/08","12:50:53","Send","S6F1","","B909","OFF",
"23","02/08","12:50:53","Send","S6F1","","B908","OFF",
"24","02/08","12:50:53","Send","S6F1","","B907","OFF",
"25","02/08","12:50:53","Send","S6F1","","B906","OFF",
"26","02/08","12:50:52","Send","S6F1","","B905","OFF",
"27","02/08","12:50:52","Send","S6F1","","B904","OFF",
"28","02/08","12:50:52","Send","S6F1","","B903","OFF",
"29","02/08","12:50:52","Send","S6F1","","B902","OFF",
"30","02/08","12:50:51","Send","S6F1","","B901","OFF",
"31","02/08","12:50:51","Send","S6F1","","B900","OFF",
"32","02/08","12:50:51","Send","S6F11","105266 (19B32h)","B8FF","OFF",
"33","02/08","12:50:51","Send","S6F11","102416 (19010h)","B8FE","OFF",
"34","02/08","12:50:51","Send","S6F11","105282 (19B42h)","B8FD","OFF",
"35","02/08","12:50:51","Recv","S6F6","","B8FB","OFF",
"36","02/08","12:50:51","Send","S6F1","","B8FC","OFF",
"37","02/08","12:50:51","Send","S6F5","","B8FB","ON",
"38","02/08","12:50:51","Send","S6F1","","B8FA","OFF",
"39","02/08","12:50:51","Send","S6F11","105298 (19B52h)","B8F9","OFF",
"40","02/08","12:50:51","Recv","S6F6","","B8F8","OFF",
"41","02/08","12:50:51","Send","S6F5","","B8F8","ON",
"42","02/08","12:50:50","Send","S6F1","","B8F7","OFF",
"43","02/08","12:50:50","Send","S6F1","","B8F6","OFF",
"44","02/08","12:50:50","Send","S6F1","","B8F5","OFF",
"45","02/08","12:50:50","Send","S6F1","","B8F4","OFF",
"46","02/08","12:50:50","Send","S6F11","105266 (19B32h)","B8F3","OFF",
"47","02/08","12:50:49","Send","S6F11","102432 (19020h)","B8F2","OFF",
"48","02/08","12:50:49","Send","S6F11","77922 (13062h)","B8F1","OFF",
"49","02/08","12:50:49","Send","S6F11","119056 (1D110h)","B8F0","OFF",
"50","02/08","12:50:49","Send","S6F1","","B8EF","OFF",
"51","02/08","12:50:49","Send","S6F1","","B8EE","OFF",
"52","02/08","12:50:49","Recv","S6F6","","B8ED","OFF",
"53","02/08","12:50:49","Send","S6F5","","B8ED","ON",
"54","02/08","12:50:49","Send","S6F1","","B8EC","OFF",
"55","02/08","12:50:49","Send","S6F1","","B8EB","OFF",
"56","02/08","12:50:48","Send","S6F1","","B8EA","OFF",
"57","02/08","12:50:48","Send","S6F1","","B8E9","OFF",
"58","02/08","12:50:48","Send","S6F1","","B8E8","OFF",
"59","02/08","12:50:48","Send","S6F1","","B8E7","OFF",
"60","02/08","12:50:47","Send","S6F1","","B8E6","OFF",
"61","02/08","12:50:47","Send","S6F1","","B8E5","OFF",
"62","02/08","12:50:47","Send","S6F1","","B8E4","OFF",
"63","02/08","12:50:47","Send","S6F1","","B8E3","OFF",
"64","02/08","12:50:46","Send","S6F1","","B8E2","OFF",
"65","02/08","12:50:46","Send","S6F1","","B8E1","OFF",
"66","02/08","12:50:46","Send","S6F1","","B8E0","OFF",
"67","02/08","12:50:46","Send","S6F1","","B8DF","OFF",
"68","02/08","12:50:45","Send","S6F1","","B8DE","OFF",
"69","02/08","12:50:45","Send","S6F1","","B8DD","OFF",
"70","02/08","12:50:45","Send","S6F1","","B8DC","OFF",
"71","02/08","12:50:45","Send","S6F1","","B8DB","OFF",
"72","02/08","12:50:44","Send","S6F1","","B8D9","OFF",
"73","02/08","12:50:44","Send","S6F1","","B8D8","OFF",
"74","02/08","12:50:44","Send","S6F1","","B8D7","OFF",
"75","02/08","12:50:44","Send","S6F1","","B8D6","OFF",
"76","02/08","12:50:43","Send","S6F1","","B8D5","OFF",
"77","02/08","12:50:43","Send","S6F1","","B8D4","OFF",
"78","02/08","12:50:43","Send","S6F1","","B8D3","OFF",
"79","02/08","12:50:43","Send","S6F1","","B8D2","OFF",
"80","02/08","12:50:42","Send","S6F1","","B8D1","OFF",
"81","02/08","12:50:42","Send","S6F1","","B8D0","OFF",
"82","02/08","12:50:42","Send","S6F1","","B8CF","OFF",
"83","02/08","12:50:42","Send","S6F1","","B8CE","OFF",
"84","02/08","12:50:41","Send","S6F1","","B8CD","OFF",
"85","02/08","12:50:41","Send","S6F1","","B8CC","OFF",
"86","02/08","12:50:41","Send","S6F1","","B8CB","OFF",
"87","02/08","12:50:41","Send","S6F1","","B8CA","OFF",
"88","02/08","12:50:40","Send","S6F1","","B8C9","OFF",
"89","02/08","12:50:40","Send","S6F1","","B8C8","OFF",
"90","02/08","12:50:40","Send","S6F1","","B8C7","OFF",
"91","02/08","12:50:40","Send","S6F1","","B8C6","OFF",
"92","02/08","12:50:40","Send","S6F11","118944 (1D0A0h)","B8C5","OFF",
"93","02/08","12:50:40","Send","S6F1","","B8C4","OFF",
"94","02/08","12:50:40","Send","S6F1","","B8C3","OFF",
"95","02/08","12:50:40","Recv","S6F6","","B8C2","OFF",
"96","02/08","12:50:40","Send","S6F5","","B8C2","ON",
"97","02/08","12:50:39","Send","S6F11","118800 (1D010h)","B8C1","OFF",
"98","02/08","12:50:39","Recv","S6F6","","B8C0","OFF",
"99","02/08","12:50:39","Send","S6F5","","B8C0","ON",
"100","02/08","12:50:39","Send","S6F11","118816 (1D020h)","B8BF","OFF",
"101","02/08","12:50:39","Recv","S6F6","","B8BE","OFF",
"102","02/08","12:50:39","Send","S6F5","","B8BE","ON",
"103","02/08","12:50:39","Send","S6F1","","B8BD","OFF",
"104","02/08","12:50:39","Send","S6F1","","B8BC","OFF",
"105","02/08","12:50:39","Send","S6F11","102448 (19030h)","B8BB","OFF",
"106","02/08","12:50:39","Send","S6F11","98384 (18050h)","B8BA","OFF",
"107","02/08","12:50:39","Recv","S6F6","","B8B9","OFF",
"108","02/08","12:50:39","Send","S6F5","","B8B9","ON",
"109","02/08","12:50:38","Send","S6F11","98384 (18050h)","B8B8","OFF",
"110","02/08","12:50:38","Recv","S6F6","","B8B5","OFF",
"111","02/08","12:50:38","Send","S6F1","","B8B7","OFF",
"112","02/08","12:50:38","Send","S6F1","","B8B6","OFF",
"113","02/08","12:50:38","Send","S6F5","","B8B5","ON",
"114","02/08","12:50:38","Send","S6F11","98384 (18050h)","B8B4","OFF",
"115","02/08","12:50:38","Recv","S6F6","","B8B3","OFF",
"116","02/08","12:50:38","Send","S6F5","","B8B3","ON",
"117","02/08","12:50:38","Send","S6F11","98384 (18050h)","B8B2","OFF",
"118","02/08","12:50:38","Send","S6F1","","B8B1","OFF",
"119","02/08","12:50:38","Send","S6F1","","B8B0","OFF",
"120","02/08","12:50:38","Send","S6F1","","B8AF","OFF",
"121","02/08","12:50:38","Recv","S6F6","","B8AD","OFF",
"122","02/08","12:50:38","Send","S6F1","","B8AE","OFF",
"123","02/08","12:50:38","Send","S6F5","","B8AD","ON",
"124","02/08","12:50:38","Send","S6F11","98384 (18050h)","B8AC","OFF",
"125","02/08","12:50:38","Send","S6F1","","B8AB","OFF",
"126","02/08","12:50:38","Send","S6F1","","B8AA","OFF",
"127","02/08","12:50:37","Send","S6F1","","B8A9","OFF",
"128","02/08","12:50:37","Send","S6F1","","B8A8","OFF",
"129","02/08","12:50:37","Recv","S6F6","","B8A7","OFF",
"130","02/08","12:50:37","Send","S6F5","","B8A7","ON",
"131","02/08","12:50:37","Send","S6F11","119088 (1D130h)","B8A6","OFF",
"132","02/08","12:50:36","Send","S6F1","","B8A5","OFF",
"133","02/08","12:50:36","Recv","S6F6","","B8A3","OFF",
"134","02/08","12:50:36","Send","S6F1","","B8A4","OFF",
"135","02/08","12:50:36","Send","S6F5","","B8A3","ON",
"136","02/08","12:50:35","Send","S6F11","98384 (18050h)","B8A2","OFF",
"137","02/08","12:50:35","Recv","S6F6","","B8A1","OFF",
"138","02/08","12:50:35","Send","S6F5","","B8A1","ON",
"139","02/08","12:50:35","Send","S6F11","105268 (19B34h)","B8A0","OFF",
"140","02/08","12:50:35","Send","S6F11","102416 (19010h)","B89F","OFF",
"141","02/08","12:50:35","Send","S6F1","","B89E","OFF",
"142","02/08","12:50:35","Send","S6F11","105267 (19B33h)","B89D","OFF",
"143","02/08","12:50:35","Send","S6F11","102416 (19010h)","B89C","OFF",
"144","02/08","12:50:35","Send","S6F1","","B89B","OFF",
"145","02/08","12:50:35","Send","S6F11","105283 (19B43h)","B89A","OFF",
"146","02/08","12:50:35","Recv","S6F6","","B899","OFF",
"147","02/08","12:50:35","Send","S6F5","","B899","ON",
"148","02/08","12:50:35","Send","S6F11","118944 (1D0A0h)","B898","OFF",
