FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_01

LogCount = 1492
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","12:41:03","Send","S6F1","","AA17","OFF",
"1","02/08","12:41:03","Send","S6F11","119056 (1D110h)","AA16","OFF",
"2","02/08","12:41:03","Send","S6F1","","AA15","OFF",
"3","02/08","12:41:03","Recv","S6F6","","AA14","OFF",
"4","02/08","12:41:03","Send","S6F5","","AA14","ON",
"5","02/08","12:41:03","Send","S6F1","","AA13","OFF",
"6","02/08","12:41:02","Send","S6F1","","AA12","OFF",
"7","02/08","12:41:02","Send","S6F1","","AA11","OFF",
"8","02/08","12:41:02","Send","S6F1","","AA10","OFF",
"9","02/08","12:41:02","Send","S6F1","","AA0F","OFF",
"10","02/08","12:41:01","Send","S6F1","","AA0E","OFF",
"11","02/08","12:41:01","Send","S6F1","","AA0D","OFF",
"12","02/08","12:41:01","Send","S6F1","","AA0C","OFF",
"13","02/08","12:41:01","Send","S6F1","","AA0B","OFF",
"14","02/08","12:41:00","Send","S6F1","","AA0A","OFF",
"15","02/08","12:41:00","Send","S6F1","","AA09","OFF",
"16","02/08","12:41:00","Send","S6F1","","AA08","OFF",
"17","02/08","12:41:00","Send","S6F1","","AA07","OFF",
"18","02/08","12:40:59","Send","S6F1","","AA06","OFF",
"19","02/08","12:40:59","Send","S6F1","","AA05","OFF",
"20","02/08","12:40:59","Send","S6F1","","AA04","OFF",
"21","02/08","12:40:59","Send","S6F1","","AA03","OFF",
"22","02/08","12:40:58","Send","S6F1","","AA02","OFF",
"23","02/08","12:40:58","Send","S6F1","","AA01","OFF",
"24","02/08","12:40:58","Send","S6F1","","AA00","OFF",
"25","02/08","12:40:58","Send","S6F1","","A9FF","OFF",
"26","02/08","12:40:57","Send","S6F1","","A9FE","OFF",
"27","02/08","12:40:57","Send","S6F1","","A9FD","OFF",
"28","02/08","12:40:57","Send","S6F1","","A9FC","OFF",
