FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_16

LogCount = 1189
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","13:38:25","Send","S6F1","","EFDF","OFF",
"1","02/08","13:38:24","Send","S6F1","","EFDE","OFF",
"2","02/08","13:38:24","Send","S6F1","","EFDD","OFF",
"3","02/08","13:38:24","Send","S6F1","","EFDC","OFF",
"4","02/08","13:38:24","Send","S6F1","","EFDB","OFF",
"5","02/08","13:38:23","Send","S6F1","","EFDA","OFF",
"6","02/08","13:38:23","Send","S6F1","","EFD9","OFF",
"7","02/08","13:38:23","Send","S6F1","","EFD8","OFF",
"8","02/08","13:38:23","Send","S6F1","","EFD7","OFF",
"9","02/08","13:38:22","Send","S6F1","","EFD6","OFF",
"10","02/08","13:38:22","Send","S6F1","","EFD5","OFF",
"11","02/08","13:38:22","Send","S6F1","","EFD4","OFF",
"12","02/08","13:38:22","Send","S6F1","","EFD3","OFF",
"13","02/08","13:38:21","Send","S6F1","","EFD2","OFF",
"14","02/08","13:38:21","Send","S6F1","","EFD1","OFF",
"15","02/08","13:38:21","Send","S6F1","","EFD0","OFF",
"16","02/08","13:38:21","Send","S6F1","","EFCF","OFF",
"17","02/08","13:38:20","Send","S6F1","","EFCE","OFF",
"18","02/08","13:38:20","Send","S6F1","","EFCD","OFF",
"19","02/08","13:38:20","Send","S6F1","","EFCC","OFF",
"20","02/08","13:38:20","Send","S6F11","118800 (1D010h)","EFCB","OFF",
"21","02/08","13:38:20","Send","S6F1","","EFCA","OFF",
"22","02/08","13:38:20","Recv","S6F6","","EFC9","OFF",
"23","02/08","13:38:19","Send","S6F5","","EFC9","ON",
"24","02/08","13:38:19","Send","S6F1","","EFC8","OFF",
"25","02/08","13:38:19","Send","S6F1","","EFC7","OFF",
"26","02/08","13:38:19","Send","S6F1","","EFC6","OFF",
"27","02/08","13:38:19","Send","S6F1","","EFC5","OFF",
"28","02/08","13:38:18","Send","S6F1","","EFC4","OFF",
"29","02/08","13:38:18","Send","S6F1","","EFC3","OFF",
"30","02/08","13:38:18","Send","S6F1","","EFC2","OFF",
"31","02/08","13:38:18","Send","S6F1","","EFC1","OFF",
"32","02/08","13:38:17","Send","S6F1","","EFC0","OFF",
"33","02/08","13:38:17","Send","S6F1","","EFBF","OFF",
"34","02/08","13:38:17","Send","S6F1","","EFBE","OFF",
"35","02/08","13:38:17","Send","S6F1","","EFBD","OFF",
"36","02/08","13:38:16","Send","S6F1","","EFBC","OFF",
"37","02/08","13:38:16","Send","S6F1","","EFBB","OFF",
"38","02/08","13:38:16","Send","S6F1","","EFBA","OFF",
"39","02/08","13:38:16","Send","S6F1","","EFB9","OFF",
"40","02/08","13:38:15","Send","S6F1","","EFB8","OFF",
"41","02/08","13:38:15","Send","S6F1","","EFB7","OFF",
"42","02/08","13:38:15","Send","S6F1","","EFB6","OFF",
"43","02/08","13:38:15","Send","S6F1","","EFB5","OFF",
"44","02/08","13:38:14","Send","S6F1","","EFB4","OFF",
"45","02/08","13:38:14","Send","S6F1","","EFB3","OFF",
"46","02/08","13:38:14","Send","S6F1","","EFB1","OFF",
"47","02/08","13:38:14","Send","S6F1","","EFB0","OFF",
"48","02/08","13:38:13","Send","S6F1","","EFAF","OFF",
"49","02/08","13:38:13","Send","S6F11","118800 (1D010h)","EFAE","OFF",
"50","02/08","13:38:13","Send","S6F1","","EFAD","OFF",
"51","02/08","13:38:13","Recv","S6F6","","EFAC","OFF",
"52","02/08","13:38:13","Send","S6F5","","EFAC","ON",
"53","02/08","13:38:13","Send","S6F11","78275 (131C3h)","EFAB","OFF",
"54","02/08","13:38:13","Send","S6F1","","EFAA","OFF",
"55","02/08","13:38:13","Send","S6F1","","EFA9","OFF",
"56","02/08","13:38:12","Send","S6F1","","EFA8","OFF",
"57","02/08","13:38:12","Send","S6F1","","EFA7","OFF",
"58","02/08","13:38:12","Send","S6F1","","EFA6","OFF",
"59","02/08","13:38:12","Send","S6F1","","EFA5","OFF",
"60","02/08","13:38:11","Send","S6F1","","EFA4","OFF",
"61","02/08","13:38:11","Send","S6F1","","EFA3","OFF",
"62","02/08","13:38:11","Send","S6F1","","EFA2","OFF",
"63","02/08","13:38:11","Send","S6F1","","EFA1","OFF",
"64","02/08","13:38:10","Send","S6F1","","EFA0","OFF",
"65","02/08","13:38:10","Send","S6F1","","EF9F","OFF",
"66","02/08","13:38:10","Send","S6F1","","EF9E","OFF",
"67","02/08","13:38:10","Send","S6F1","","EF9D","OFF",
"68","02/08","13:38:09","Send","S6F1","","EF9C","OFF",
"69","02/08","13:38:09","Send","S6F1","","EF9B","OFF",
"70","02/08","13:38:09","Send","S6F1","","EF9A","OFF",
"71","02/08","13:38:09","Send","S6F1","","EF99","OFF",
"72","02/08","13:38:08","Send","S6F1","","EF98","OFF",
"73","02/08","13:38:08","Send","S6F1","","EF97","OFF",
"74","02/08","13:38:08","Send","S6F11","118816 (1D020h)","EF96","OFF",
"75","02/08","13:38:08","Recv","S6F6","","EF95","OFF",
"76","02/08","13:38:08","Send","S6F5","","EF95","ON",
"77","02/08","13:38:08","Send","S6F1","","EF94","OFF",
"78","02/08","13:38:08","Send","S6F1","","EF93","OFF",
"79","02/08","13:38:07","Send","S6F1","","EF92","OFF",
"80","02/08","13:38:07","Send","S6F1","","EF91","OFF",
"81","02/08","13:38:07","Send","S6F1","","EF90","OFF",
"82","02/08","13:38:07","Send","S6F1","","EF8F","OFF",
"83","02/08","13:38:06","Send","S6F1","","EF8E","OFF",
"84","02/08","13:38:06","Send","S6F1","","EF8D","OFF",
"85","02/08","13:38:06","Send","S6F1","","EF8C","OFF",
"86","02/08","13:38:06","Send","S6F1","","EF8B","OFF",
"87","02/08","13:38:05","Send","S6F1","","EF8A","OFF",
"88","02/08","13:38:05","Send","S6F1","","EF89","OFF",
"89","02/08","13:38:05","Send","S6F1","","EF88","OFF",
"90","02/08","13:38:05","Send","S6F1","","EF87","OFF",
"91","02/08","13:38:04","Send","S6F1","","EF86","OFF",
"92","02/08","13:38:04","Send","S6F1","","EF85","OFF",
"93","02/08","13:38:04","Send","S6F1","","EF84","OFF",
"94","02/08","13:38:04","Send","S6F1","","EF83","OFF",
"95","02/08","13:38:03","Send","S6F1","","EF82","OFF",
"96","02/08","13:38:03","Send","S6F1","","EF81","OFF",
"97","02/08","13:38:03","Send","S6F1","","EF80","OFF",
"98","02/08","13:38:03","Send","S6F1","","EF7F","OFF",
"99","02/08","13:38:02","Send","S6F1","","EF7E","OFF",
"100","02/08","13:38:02","Send","S6F1","","EF7D","OFF",
"101","02/08","13:38:02","Send","S6F1","","EF7C","OFF",
