FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_11

LogCount = 1115
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","13:17:59","Send","S6F1","","DAB9","OFF",
"1","02/08","13:17:58","Send","S6F1","","DAB8","OFF",
"2","02/08","13:17:58","Send","S6F1","","DAB7","OFF",
"3","02/08","13:17:58","Send","S6F1","","DAB6","OFF",
"4","02/08","13:17:58","Send","S6F1","","DAB5","OFF",
"5","02/08","13:17:57","Send","S6F1","","DAB4","OFF",
"6","02/08","13:17:57","Send","S6F1","","DAB3","OFF",
"7","02/08","13:17:57","Send","S6F1","","DAB2","OFF",
"8","02/08","13:17:57","Send","S6F1","","DAB1","OFF",
"9","02/08","13:17:56","Send","S6F1","","DAB0","OFF",
"10","02/08","13:17:56","Send","S6F1","","DAAF","OFF",
"11","02/08","13:17:56","Send","S6F1","","DAAE","OFF",
"12","02/08","13:17:56","Send","S6F1","","DAAD","OFF",
"13","02/08","13:17:55","Send","S6F1","","DAAC","OFF",
"14","02/08","13:17:55","Send","S6F1","","DAAB","OFF",
"15","02/08","13:17:55","Send","S6F1","","DAAA","OFF",
"16","02/08","13:17:55","Send","S6F1","","DAA9","OFF",
"17","02/08","13:17:54","Send","S6F1","","DAA8","OFF",
"18","02/08","13:17:54","Send","S6F1","","DAA7","OFF",
"19","02/08","13:17:54","Send","S6F1","","DAA6","OFF",
"20","02/08","13:17:54","Send","S6F1","","DAA5","OFF",
"21","02/08","13:17:53","Send","S6F1","","DAA4","OFF",
"22","02/08","13:17:53","Send","S6F1","","DAA3","OFF",
"23","02/08","13:17:53","Send","S6F1","","DAA2","OFF",
"24","02/08","13:17:53","Send","S6F1","","DAA1","OFF",
"25","02/08","13:17:52","Send","S6F1","","DAA0","OFF",
"26","02/08","13:17:52","Send","S6F1","","DA9F","OFF",
"27","02/08","13:17:52","Send","S6F1","","DA9E","OFF",
