FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_07

LogCount = 1499
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","13:00:54","Send","S6F1","","C86D","OFF",
"1","02/08","13:00:54","Send","S6F1","","C86C","OFF",
"2","02/08","13:00:53","Send","S6F1","","C86B","OFF",
"3","02/08","13:00:53","Send","S6F1","","C86A","OFF",
"4","02/08","13:00:53","Send","S6F1","","C869","OFF",
"5","02/08","13:00:53","Send","S6F1","","C868","OFF",
"6","02/08","13:00:53","Send","S6F11","105267 (19B33h)","C867","OFF",
"7","02/08","13:00:53","Send","S6F1","","C866","OFF",
"8","02/08","13:00:52","Send","S6F1","","C865","OFF",
"9","02/08","13:00:52","Send","S6F11","102416 (19010h)","C864","OFF",
"10","02/08","13:00:52","Send","S6F11","105283 (19B43h)","C863","OFF",
"11","02/08","13:00:52","Recv","S6F6","","C862","OFF",
"12","02/08","13:00:52","Send","S6F5","","C862","ON",
"13","02/08","13:00:52","Send","S6F1","","C861","OFF",
"14","02/08","13:00:52","Send","S6F1","","C860","OFF",
"15","02/08","13:00:51","Send","S6F1","","C85F","OFF",
"16","02/08","13:00:51","Send","S6F1","","C85E","OFF",
"17","02/08","13:00:51","Send","S6F1","","C85D","OFF",
"18","02/08","13:00:51","Send","S6F1","","C85C","OFF",
"19","02/08","13:00:51","Send","S6F11","105268 (19B34h)","C85B","OFF",
"20","02/08","13:00:51","Send","S6F11","102416 (19010h)","C85A","OFF",
"21","02/08","13:00:50","Send","S6F1","","C859","OFF",
"22","02/08","13:00:50","Send","S6F1","","C858","OFF",
"23","02/08","13:00:50","Send","S6F1","","C857","OFF",
"24","02/08","13:00:50","Send","S6F1","","C856","OFF",
"25","02/08","13:00:50","Send","S6F11","105268 (19B34h)","C855","OFF",
"26","02/08","13:00:50","Send","S6F11","102416 (19010h)","C854","OFF",
"27","02/08","13:00:49","Send","S6F1","","C853","OFF",
"28","02/08","13:00:49","Send","S6F1","","C852","OFF",
"29","02/08","13:00:49","Send","S6F1","","C851","OFF",
"30","02/08","13:00:49","Send","S6F1","","C850","OFF",
"31","02/08","13:00:49","Send","S6F11","118944 (1D0A0h)","C84F","OFF",
"32","02/08","13:00:49","Recv","S6F6","","C84E","OFF",
"33","02/08","13:00:49","Send","S6F5","","C84E","ON",
"34","02/08","13:00:49","Send","S6F11","118800 (1D010h)","C84D","OFF",
"35","02/08","13:00:49","Recv","S6F6","","C84C","OFF",
"36","02/08","13:00:49","Send","S6F5","","C84C","ON",
"37","02/08","13:00:49","Send","S6F11","118816 (1D020h)","C84B","OFF",
"38","02/08","13:00:49","Send","S6F1","","C84A","OFF",
"39","02/08","13:00:48","Send","S6F1","","C849","OFF",
"40","02/08","13:00:48","Recv","S6F6","","C846","OFF",
"41","02/08","13:00:48","Send","S6F1","","C848","OFF",
"42","02/08","13:00:48","Send","S6F1","","C847","OFF",
"43","02/08","13:00:48","Send","S6F5","","C846","ON",
"44","02/08","13:00:48","Send","S6F1","","C845","OFF",
"45","02/08","13:00:48","Send","S6F1","","C844","OFF",
"46","02/08","13:00:48","Send","S6F11","105267 (19B33h)","C843","OFF",
"47","02/08","13:00:48","Send","S6F11","102416 (19010h)","C842","OFF",
"48","02/08","13:00:48","Send","S6F11","105283 (19B43h)","C841","OFF",
"49","02/08","13:00:47","Recv","S6F6","","C840","OFF",
"50","02/08","13:00:47","Send","S6F5","","C840","ON",
"51","02/08","13:00:47","Send","S6F1","","C83F","OFF",
"52","02/08","13:00:47","Send","S6F1","","C83E","OFF",
"53","02/08","13:00:47","Send","S6F1","","C83D","OFF",
"54","02/08","13:00:47","Send","S6F1","","C83C","OFF",
"55","02/08","13:00:46","Send","S6F11","105268 (19B34h)","C83B","OFF",
"56","02/08","13:00:46","Send","S6F11","102416 (19010h)","C83A","OFF",
"57","02/08","13:00:46","Send","S6F1","","C839","OFF",
"58","02/08","13:00:46","Send","S6F1","","C838","OFF",
"59","02/08","13:00:46","Send","S6F1","","C837","OFF",
"60","02/08","13:00:45","Send","S6F1","","C836","OFF",
"61","02/08","13:00:45","Send","S6F1","","C835","OFF",
"62","02/08","13:00:45","Send","S6F1","","C834","OFF",
"63","02/08","13:00:45","Send","S6F11","105268 (19B34h)","C833","OFF",
"64","02/08","13:00:44","Send","S6F11","102416 (19010h)","C832","OFF",
"65","02/08","13:00:44","Send","S6F1","","C831","OFF",
"66","02/08","13:00:44","Send","S6F1","","C830","OFF",
"67","02/08","13:00:44","Send","S6F1","","C82F","OFF",
"68","02/08","13:00:44","Send","S6F1","","C82E","OFF",
"69","02/08","13:00:43","Send","S6F1","","C82D","OFF",
"70","02/08","13:00:43","Send","S6F1","","C82C","OFF",
"71","02/08","13:00:43","Send","S6F1","","C82B","OFF",
"72","02/08","13:00:43","Send","S6F1","","C82A","OFF",
"73","02/08","13:00:42","Send","S6F1","","C829","OFF",
"74","02/08","13:00:42","Send","S6F1","","C828","OFF",
"75","02/08","13:00:42","Send","S6F1","","C827","OFF",
"76","02/08","13:00:42","Send","S6F1","","C826","OFF",
"77","02/08","13:00:41","Send","S6F1","","C825","OFF",
"78","02/08","13:00:41","Send","S6F1","","C824","OFF",
"79","02/08","13:00:41","Send","S6F11","105268 (19B34h)","C823","OFF",
"80","02/08","13:00:41","Send","S6F11","102416 (19010h)","C822","OFF",
"81","02/08","13:00:41","Send","S6F11","105300 (19B54h)","C821","OFF",
"82","02/08","13:00:41","Recv","S6F6","","C820","OFF",
"83","02/08","13:00:41","Send","S6F5","","C820","ON",
"84","02/08","13:00:41","Send","S6F1","","C81F","OFF",
"85","02/08","13:00:41","Send","S6F1","","C81E","OFF",
"86","02/08","13:00:41","Send","S6F1","","C81D","OFF",
"87","02/08","13:00:40","Send","S6F1","","C81C","OFF",
"88","02/08","13:00:40","Send","S6F1","","C81B","OFF",
"89","02/08","13:00:40","Send","S6F1","","C81A","OFF",
"90","02/08","13:00:40","Send","S6F11","105268 (19B34h)","C819","OFF",
"91","02/08","13:00:40","Send","S6F11","102416 (19010h)","C818","OFF",
"92","02/08","13:00:40","Send","S6F11","105300 (19B54h)","C817","OFF",
"93","02/08","13:00:40","Recv","S6F6","","C816","OFF",
"94","02/08","13:00:40","Send","S6F5","","C816","ON",
"95","02/08","13:00:39","Send","S6F1","","C815","OFF",
"96","02/08","13:00:39","Send","S6F1","","C814","OFF",
"97","02/08","13:00:39","Send","S6F1","","C813","OFF",
"98","02/08","13:00:39","Send","S6F1","","C812","OFF",
"99","02/08","13:00:38","Send","S6F1","","C811","OFF",
"100","02/08","13:00:38","Send","S6F1","","C810","OFF",
"101","02/08","13:00:38","Send","S6F1","","C80F","OFF",
"102","02/08","13:00:38","Send","S6F1","","C80E","OFF",
"103","02/08","13:00:37","Send","S6F1","","C80D","OFF",
"104","02/08","13:00:37","Send","S6F1","","C80C","OFF",
"105","02/08","13:00:37","Send","S6F11","105267 (19B33h)","C80B","OFF",
"106","02/08","13:00:37","Send","S6F11","102416 (19010h)","C80A","OFF",
"107","02/08","13:00:37","Send","S6F11","105283 (19B43h)","C809","OFF",
"108","02/08","13:00:37","Recv","S6F6","","C808","OFF",
"109","02/08","13:00:37","Send","S6F5","","C808","ON",
"110","02/08","13:00:37","Send","S6F1","","C807","OFF",
"111","02/08","13:00:37","Send","S6F1","","C806","OFF",
"112","02/08","13:00:36","Send","S6F1","","C805","OFF",
"113","02/08","13:00:36","Send","S6F1","","C804","OFF",
"114","02/08","13:00:36","Send","S6F11","105267 (19B33h)","C803","OFF",
"115","02/08","13:00:36","Send","S6F11","102432 (19020h)","C802","OFF",
"116","02/08","13:00:36","Send","S6F1","","C801","OFF",
"117","02/08","13:00:36","Send","S6F1","","C800","OFF",
"118","02/08","13:00:36","Send","S6F11","77923 (13063h)","C7FF","OFF",
"119","02/08","13:00:36","Send","S6F11","119056 (1D110h)","C7FE","OFF",
"120","02/08","13:00:36","Recv","S6F6","","C7FD","OFF",
"121","02/08","13:00:36","Send","S6F5","","C7FD","ON",
"122","02/08","13:00:35","Send","S6F1","","C7FC","OFF",
"123","02/08","13:00:35","Send","S6F1","","C7FB","OFF",
"124","02/08","13:00:35","Send","S6F1","","C7FA","OFF",
"125","02/08","13:00:35","Send","S6F1","","C7F9","OFF",
"126","02/08","13:00:34","Send","S6F1","","C7F8","OFF",
"127","02/08","13:00:34","Send","S6F1","","C7F7","OFF",
"128","02/08","13:00:34","Send","S6F1","","C7F6","OFF",
"129","02/08","13:00:34","Send","S6F1","","C7F5","OFF",
"130","02/08","13:00:33","Send","S6F1","","C7F4","OFF",
"131","02/08","13:00:33","Send","S6F1","","C7F3","OFF",
"132","02/08","13:00:33","Send","S6F1","","C7F2","OFF",
"133","02/08","13:00:33","Send","S6F1","","C7F1","OFF",
"134","02/08","13:00:32","Send","S6F1","","C7F0","OFF",
"135","02/08","13:00:32","Send","S6F1","","C7EF","OFF",
"136","02/08","13:00:32","Send","S6F1","","C7EE","OFF",
"137","02/08","13:00:32","Send","S6F1","","C7ED","OFF",
"138","02/08","13:00:31","Send","S6F1","","C7EC","OFF",
"139","02/08","13:00:31","Send","S6F1","","C7EB","OFF",
"140","02/08","13:00:31","Send","S6F1","","C7EA","OFF",
"141","02/08","13:00:31","Send","S6F1","","C7E9","OFF",
"142","02/08","13:00:30","Send","S6F1","","C7E8","OFF",
"143","02/08","13:00:30","Send","S6F1","","C7E7","OFF",
"144","02/08","13:00:30","Send","S6F1","","C7E6","OFF",
"145","02/08","13:00:30","Send","S6F1","","C7E5","OFF",
"146","02/08","13:00:29","Send","S6F1","","C7E4","OFF",
"147","02/08","13:00:29","Send","S6F1","","C7E3","OFF",
"148","02/08","13:00:29","Send","S6F1","","C7E2","OFF",
"149","02/08","13:00:29","Send","S6F1","","C7E1","OFF",
"150","02/08","13:00:28","Send","S6F1","","C7E0","OFF",
"151","02/08","13:00:28","Send","S6F1","","C7DF","OFF",
"152","02/08","13:00:28","Send","S6F1","","C7DE","OFF",
"153","02/08","13:00:28","Send","S6F1","","C7DD","OFF",
"154","02/08","13:00:27","Send","S6F1","","C7DC","OFF",
"155","02/08","13:00:27","Send","S6F1","","C7DB","OFF",
"156","02/08","13:00:27","Send","S6F1","","C7DA","OFF",
"157","02/08","13:00:27","Send","S6F1","","C7D9","OFF",
"158","02/08","13:00:27","Send","S6F11","102448 (19030h)","C7D8","OFF",
"159","02/08","13:00:27","Send","S6F11","105282 (19B42h)","C7D7","OFF",
"160","02/08","13:00:27","Recv","S6F6","","C7D6","OFF",
"161","02/08","13:00:27","Send","S6F5","","C7D6","ON",
"162","02/08","13:00:27","Send","S6F11","118944 (1D0A0h)","C7D5","OFF",
"163","02/08","13:00:27","Recv","S6F6","","C7D2","OFF",
"164","02/08","13:00:27","Send","S6F1","","C7D4","OFF",
"165","02/08","13:00:26","Send","S6F1","","C7D3","OFF",
"166","02/08","13:00:26","Send","S6F5","","C7D2","ON",
"167","02/08","13:00:26","Send","S6F11","98384 (18050h)","C7D1","OFF",
"168","02/08","13:00:26","Recv","S6F6","","C7D0","OFF",
"169","02/08","13:00:26","Send","S6F5","","C7D0","ON",
"170","02/08","13:00:26","Send","S6F11","98384 (18050h)","C7CF","OFF",
"171","02/08","13:00:26","Send","S6F1","","C7CE","OFF",
"172","02/08","13:00:26","Send","S6F1","","C7CD","OFF",
"173","02/08","13:00:26","Recv","S6F6","","C7CC","OFF",
"174","02/08","13:00:26","Send","S6F5","","C7CC","ON",
"175","02/08","13:00:26","Send","S6F11","98384 (18050h)","C7CB","OFF",
"176","02/08","13:00:26","Send","S6F1","","C7CA","OFF",
"177","02/08","13:00:26","Send","S6F1","","C7C9","OFF",
"178","02/08","13:00:26","Recv","S6F6","","C7C8","OFF",
"179","02/08","13:00:26","Send","S6F5","","C7C8","ON",
"180","02/08","13:00:26","Send","S6F11","118800 (1D010h)","C7C7","OFF",
"181","02/08","13:00:26","Send","S6F1","","C7C6","OFF",
"182","02/08","13:00:26","Send","S6F1","","C7C5","OFF",
"183","02/08","13:00:26","Send","S6F1","","C7C4","OFF",
"184","02/08","13:00:25","Send","S6F1","","C7C3","OFF",
"185","02/08","13:00:25","Recv","S6F6","","C7C2","OFF",
"186","02/08","13:00:25","Send","S6F5","","C7C2","ON",
"187","02/08","13:00:25","Send","S6F11","118816 (1D020h)","C7C1","OFF",
"188","02/08","13:00:25","Send","S6F1","","C7C0","OFF",
"189","02/08","13:00:24","Send","S6F1","","C7BF","OFF",
"190","02/08","13:00:24","Recv","S6F6","","C7BE","OFF",
"191","02/08","13:00:24","Send","S6F5","","C7BE","ON",
"192","02/08","13:00:24","Send","S6F11","119088 (1D130h)","C7BD","OFF",
"193","02/08","13:00:24","Send","S6F1","","C7BC","OFF",
"194","02/08","13:00:24","Send","S6F1","","C7BB","OFF",
"195","02/08","13:00:24","Recv","S6F6","","C7BA","OFF",
"196","02/08","13:00:24","Send","S6F5","","C7BA","ON",
"197","02/08","13:00:23","Send","S6F11","98384 (18050h)","C7B9","OFF",
"198","02/08","13:00:23","Recv","S6F6","","C7B7","OFF",
"199","02/08","13:00:23","Send","S6F1","","C7B8","OFF",
"200","02/08","13:00:23","Send","S6F5","","C7B7","ON",
"201","02/08","13:00:23","Send","S6F11","77938 (13072h)","C7B6","OFF",
"202","02/08","13:00:23","Send","S6F1","","C7B5","OFF",
"203","02/08","13:00:23","Recv","S6F6","","C7B4","OFF",
"204","02/08","13:00:23","Send","S6F5","","C7B4","ON",
"205","02/08","13:00:23","Send","S6F11","98384 (18050h)","C7B3","OFF",
"206","02/08","13:00:22","Send","S6F1","","C7B2","OFF",
"207","02/08","13:00:22","Recv","S6F6","","C7B0","OFF",
"208","02/08","13:00:22","Send","S6F1","","C7B1","OFF",
"209","02/08","13:00:22","Send","S6F5","","C7B0","ON",
"210","02/08","13:00:22","Send","S6F11","98384 (18050h)","C7AF","OFF",
"211","02/08","13:00:22","Send","S6F1","","C7AE","OFF",
"212","02/08","13:00:22","Recv","S6F6","","C7AC","OFF",
"213","02/08","13:00:22","Send","S6F1","","C7AD","OFF",
"214","02/08","13:00:22","Send","S6F5","","C7AC","ON",
"215","02/08","13:00:22","Send","S6F1","","C7AB","OFF",
"216","02/08","13:00:22","Send","S6F11","105266 (19B32h)","C7AA","OFF",
"217","02/08","13:00:21","Send","S6F1","","C7A9","OFF",
"218","02/08","13:00:21","Send","S6F11","102416 (19010h)","C7A8","OFF",
"219","02/08","13:00:21","Send","S6F11","105282 (19B42h)","C7A7","OFF",
"220","02/08","13:00:21","Recv","S6F6","","C7A6","OFF",
"221","02/08","13:00:21","Send","S6F5","","C7A6","ON",
"222","02/08","13:00:21","Send","S6F11","105298 (19B52h)","C7A5","OFF",
"223","02/08","13:00:21","Recv","S6F6","","C7A4","OFF",
"224","02/08","13:00:21","Send","S6F5","","C7A4","ON",
"225","02/08","13:00:21","Send","S6F1","","C7A3","OFF",
"226","02/08","13:00:21","Send","S6F1","","C7A2","OFF",
"227","02/08","13:00:20","Send","S6F11","105266 (19B32h)","C7A1","OFF",
"228","02/08","13:00:20","Send","S6F1","","C7A0","OFF",
"229","02/08","13:00:20","Send","S6F1","","C79F","OFF",
"230","02/08","13:00:20","Send","S6F11","102416 (19010h)","C79E","OFF",
"231","02/08","13:00:20","Send","S6F11","105282 (19B42h)","C79D","OFF",
"232","02/08","13:00:20","Recv","S6F6","","C79C","OFF",
"233","02/08","13:00:20","Send","S6F5","","C79C","ON",
"234","02/08","13:00:20","Send","S6F1","","C79B","OFF",
"235","02/08","13:00:20","Send","S6F1","","C79A","OFF",
"236","02/08","13:00:20","Send","S6F11","105298 (19B52h)","C799","OFF",
"237","02/08","13:00:19","Recv","S6F6","","C798","OFF",
"238","02/08","13:00:19","Send","S6F5","","C798","ON",
"239","02/08","13:00:19","Send","S6F11","118944 (1D0A0h)","C797","OFF",
"240","02/08","13:00:19","Recv","S6F6","","C796","OFF",
"241","02/08","13:00:19","Send","S6F5","","C796","ON",
"242","02/08","13:00:19","Send","S6F11","118800 (1D010h)","C795","OFF",
"243","02/08","13:00:19","Send","S6F1","","C794","OFF",
"244","02/08","13:00:19","Recv","S6F6","","C792","OFF",
"245","02/08","13:00:19","Send","S6F1","","C793","OFF",
"246","02/08","13:00:19","Send","S6F5","","C792","ON",
"247","02/08","13:00:19","Send","S6F11","118816 (1D020h)","C791","OFF",
"248","02/08","13:00:19","Recv","S6F6","","C790","OFF",
"249","02/08","13:00:19","Send","S6F5","","C790","ON",
"250","02/08","13:00:19","Send","S6F1","","C78F","OFF",
"251","02/08","13:00:19","Send","S6F1","","C78E","OFF",
"252","02/08","13:00:18","Send","S6F1","","C78D","OFF",
"253","02/08","13:00:18","Send","S6F1","","C78C","OFF",
"254","02/08","13:00:18","Send","S6F11","105268 (19B34h)","C78B","OFF",
"255","02/08","13:00:18","Send","S6F11","102416 (19010h)","C78A","OFF",
"256","02/08","13:00:18","Send","S6F11","118944 (1D0A0h)","C789","OFF",
"257","02/08","13:00:18","Send","S6F1","","C788","OFF",
"258","02/08","13:00:18","Recv","S6F6","","C786","OFF",
"259","02/08","13:00:18","Send","S6F1","","C787","OFF",
"260","02/08","13:00:17","Send","S6F5","","C786","ON",
"261","02/08","13:00:17","Send","S6F11","118800 (1D010h)","C785","OFF",
"262","02/08","13:00:17","Recv","S6F6","","C784","OFF",
"263","02/08","13:00:17","Send","S6F5","","C784","ON",
"264","02/08","13:00:17","Send","S6F11","118816 (1D020h)","C783","OFF",
