FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_14

LogCount = 1223
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","13:30:35","Send","S6F1","","E6FC","OFF",
"1","02/08","13:30:35","Send","S6F1","","E6FB","OFF",
"2","02/08","13:30:34","Send","S6F1","","E6FA","OFF",
"3","02/08","13:30:34","Send","S6F1","","E6F9","OFF",
"4","02/08","13:30:34","Send","S6F11","118800 (1D010h)","E6F8","OFF",
"5","02/08","13:30:34","Send","S6F1","","E6F7","OFF",
"6","02/08","13:30:34","Send","S6F1","","E6F6","OFF",
"7","02/08","13:30:33","Send","S6F1","","E6F5","OFF",
"8","02/08","13:30:33","Send","S6F1","","E6F4","OFF",
"9","02/08","13:30:33","Send","S6F1","","E6F3","OFF",
"10","02/08","13:30:33","Send","S6F1","","E6F2","OFF",
"11","02/08","13:30:32","Send","S6F1","","E6F1","OFF",
"12","02/08","13:30:32","Send","S6F1","","E6F0","OFF",
"13","02/08","13:30:32","Send","S6F1","","E6EF","OFF",
"14","02/08","13:30:32","Send","S6F1","","E6EE","OFF",
"15","02/08","13:30:31","Send","S6F1","","E6ED","OFF",
"16","02/08","13:30:31","Send","S6F1","","E6EC","OFF",
"17","02/08","13:30:31","Send","S6F11","118800 (1D010h)","E6EB","OFF",
"18","02/08","13:30:31","Send","S6F11","78274 (131C2h)","E6EA","OFF",
"19","02/08","13:30:31","Send","S6F1","","E6E9","OFF",
"20","02/08","13:30:31","Send","S6F1","","E6E8","OFF",
"21","02/08","13:30:30","Send","S6F1","","E6E7","OFF",
"22","02/08","13:30:30","Send","S6F1","","E6E6","OFF",
"23","02/08","13:30:30","Send","S6F1","","E6E5","OFF",
"24","02/08","13:30:30","Send","S6F1","","E6E4","OFF",
"25","02/08","13:30:29","Send","S6F1","","E6E3","OFF",
"26","02/08","13:30:29","Send","S6F1","","E6E2","OFF",
"27","02/08","13:30:29","Send","S6F1","","E6E1","OFF",
"28","02/08","13:30:29","Send","S6F1","","E6E0","OFF",
