FileName = C:\Users\tnguyen02\Documents\OneComm Escalation\Samsung\300130350-Event Delay\B6269_SAS_MsgLost\Data Collection\08Feb2018\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_05

LogCount = 1504
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","02/08","12:54:15","Send","S6F1","","BE44","OFF",
"1","02/08","12:54:14","Send","S6F5","","BE43","ON",
"2","02/08","12:54:14","Send","S6F11","98384 (18050h)","BE42","OFF",
"3","02/08","12:54:14","Recv","S6F6","","BE40","OFF",
"4","02/08","12:54:14","Send","S6F1","","BE41","OFF",
"5","02/08","12:54:14","Send","S6F5","","BE40","ON",
"6","02/08","12:54:14","Send","S6F11","98384 (18050h)","BE3F","OFF",
"7","02/08","12:54:14","Send","S6F1","","BE3E","OFF",
"8","02/08","12:54:14","Recv","S6F6","","BE3C","OFF",
"9","02/08","12:54:14","Send","S6F1","","BE3D","OFF",
"10","02/08","12:54:14","Send","S6F5","","BE3C","ON",
"11","02/08","12:54:14","Send","S6F11","98384 (18050h)","BE3B","OFF",
"12","02/08","12:54:14","Send","S6F1","","BE3A","OFF",
"13","02/08","12:54:14","Recv","S6F6","","BE39","OFF",
"14","02/08","12:54:13","Send","S6F5","","BE39","ON",
"15","02/08","12:54:13","Send","S6F11","98384 (18050h)","BE38","OFF",
"16","02/08","12:54:13","Recv","S6F6","","BE37","OFF",
"17","02/08","12:54:13","Send","S6F5","","BE37","ON",
"18","02/08","12:54:13","Send","S6F11","119088 (1D130h)","BE36","OFF",
"19","02/08","12:54:13","Send","S6F1","","BE35","OFF",
"20","02/08","12:54:13","Recv","S6F6","","BE33","OFF",
"21","02/08","12:54:13","Send","S6F1","","BE34","OFF",
"22","02/08","12:54:13","Send","S6F5","","BE33","ON",
"23","02/08","12:54:13","Send","S6F11","105268 (19B34h)","BE32","OFF",
"24","02/08","12:54:13","Send","S6F11","102416 (19010h)","BE31","OFF",
"25","02/08","12:54:13","Send","S6F1","","BE30","OFF",
"26","02/08","12:54:13","Send","S6F11","105267 (19B33h)","BE2F","OFF",
"27","02/08","12:54:13","Send","S6F1","","BE2E","OFF",
"28","02/08","12:54:13","Send","S6F11","102416 (19010h)","BE2D","OFF",
"29","02/08","12:54:13","Send","S6F11","105283 (19B43h)","BE2C","OFF",
"30","02/08","12:54:12","Recv","S6F6","","BE2B","OFF",
"31","02/08","12:54:12","Send","S6F5","","BE2B","ON",
"32","02/08","12:54:12","Send","S6F1","","BE2A","OFF",
"33","02/08","12:54:12","Send","S6F1","","BE29","OFF",
"34","02/08","12:54:12","Send","S6F1","","BE28","OFF",
"35","02/08","12:54:12","Send","S6F11","118944 (1D0A0h)","BE27","OFF",
"36","02/08","12:54:12","Send","S6F1","","BE26","OFF",
"37","02/08","12:54:12","Recv","S6F6","","BE25","OFF",
"38","02/08","12:54:11","Send","S6F5","","BE25","ON",
"39","02/08","12:54:11","Send","S6F11","105268 (19B34h)","BE24","OFF",
"40","02/08","12:54:11","Send","S6F11","102416 (19010h)","BE23","OFF",
"41","02/08","12:54:11","Send","S6F11","118800 (1D010h)","BE22","OFF",
"42","02/08","12:54:11","Send","S6F1","","BE21","OFF",
"43","02/08","12:54:11","Send","S6F1","","BE20","OFF",
"44","02/08","12:54:11","Recv","S6F6","","BE1F","OFF",
"45","02/08","12:54:11","Send","S6F5","","BE1F","ON",
"46","02/08","12:54:11","Send","S6F11","118816 (1D020h)","BE1E","OFF",
"47","02/08","12:54:11","Recv","S6F6","","BE1D","OFF",
"48","02/08","12:54:11","Send","S6F5","","BE1D","ON",
"49","02/08","12:54:11","Send","S6F1","","BE1C","OFF",
"50","02/08","12:54:10","Send","S6F1","","BE1B","OFF",
"51","02/08","12:54:10","Send","S6F11","118944 (1D0A0h)","BE1A","OFF",
"52","02/08","12:54:10","Recv","S6F6","","BE18","OFF",
"53","02/08","12:54:10","Send","S6F1","","BE19","OFF",
"54","02/08","12:54:10","Send","S6F5","","BE18","ON",
"55","02/08","12:54:10","Send","S6F11","118800 (1D010h)","BE17","OFF",
"56","02/08","12:54:10","Recv","S6F6","","BE15","OFF",
"57","02/08","12:54:10","Send","S6F1","","BE16","OFF",
"58","02/08","12:54:10","Send","S6F5","","BE15","ON",
"59","02/08","12:54:10","Send","S6F11","118816 (1D020h)","BE14","OFF",
"60","02/08","12:54:10","Recv","S6F6","","BE12","OFF",
"61","02/08","12:54:10","Send","S6F1","","BE13","OFF",
"62","02/08","12:54:10","Send","S6F5","","BE12","ON",
"63","02/08","12:54:10","Send","S6F1","","BE11","OFF",
"64","02/08","12:54:09","Send","S6F1","","BE10","OFF",
"65","02/08","12:54:09","Send","S6F1","","BE0F","OFF",
"66","02/08","12:54:09","Send","S6F1","","BE0E","OFF",
"67","02/08","12:54:08","Send","S6F1","","BE0D","OFF",
"68","02/08","12:54:08","Send","S6F1","","BE0C","OFF",
"69","02/08","12:54:08","Send","S6F1","","BE0B","OFF",
"70","02/08","12:54:08","Send","S6F11","105267 (19B33h)","BE0A","OFF",
"71","02/08","12:54:08","Send","S6F11","102416 (19010h)","BE09","OFF",
