FileName = C:\Users\tnguyen02\Documents\02-OneComm Escalation\GF\300138324-Self Reboot\LogCC-20180415-20180415060839-01\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_93

LogCount = 2842
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit"
"0","04/15","02:36:48","Send","S6F11","102416 (19010h)","1BEF","OFF",
"1","04/15","02:36:48","Send","S6F11","94416 (170D0h)","1BEE","OFF",
"2","04/15","02:36:48","Send","S2F14","","1068","OFF",
"3","04/15","02:36:44","Recv","S2F13","","1068","ON",
"4","04/15","02:36:44","Send","S6F11","102416 (19010h)","1BED","OFF",
"5","04/15","02:36:44","Send","S6F11","119040 (1D100h)","1BEC","OFF",
"6","04/15","02:36:44","Send","S6F11","118896 (1D070h)","1BEB","OFF",
"7","04/15","02:36:44","Send","S6F11","119040 (1D100h)","1BEA","OFF",
"8","04/15","02:36:44","Send","S6F11","118896 (1D070h)","1BE9","OFF",
"9","04/15","02:36:44","Send","S6F11","119040 (1D100h)","1BE8","OFF",
"10","04/15","02:36:44","Send","S6F11","118896 (1D070h)","1BE7","OFF",
"11","04/15","02:36:44","Send","S6F11","119040 (1D100h)","1BE6","OFF",
"12","04/15","02:36:44","Send","S6F11","118896 (1D070h)","1BE5","OFF",
"13","04/15","02:36:44","Send","S6F11","119040 (1D100h)","1BE4","OFF",
"14","04/15","02:36:44","Send","S6F11","118896 (1D070h)","1BE3","OFF",
"15","04/15","02:36:43","Send","S6F11","119040 (1D100h)","1BE2","OFF",
"16","04/15","02:36:43","Send","S6F11","118896 (1D070h)","1BE1","OFF",
"17","04/15","02:36:43","Send","S6F11","119040 (1D100h)","1BE0","OFF",
"18","04/15","02:36:43","Send","S6F11","118896 (1D070h)","1BDF","OFF",
"19","04/15","02:36:43","Send","S6F11","119040 (1D100h)","1BDE","OFF",
"20","04/15","02:36:43","Send","S6F11","118896 (1D070h)","1BDD","OFF",
"21","04/15","02:36:43","Send","S6F11","119040 (1D100h)","1BDC","OFF",
"22","04/15","02:36:43","Send","S6F11","118896 (1D070h)","1BDB","OFF",
"23","04/15","02:36:43","Send","S6F11","119040 (1D100h)","1BDA","OFF",
"24","04/15","02:36:43","Send","S6F11","118896 (1D070h)","1BD9","OFF",
"25","04/15","02:36:43","Send","S6F11","119040 (1D100h)","1BD8","OFF",
"26","04/15","02:36:43","Send","S6F11","118896 (1D070h)","1BD7","OFF",
"27","04/15","02:36:43","Send","S6F11","119040 (1D100h)","1BD6","OFF",
"28","04/15","02:36:43","Send","S6F11","118896 (1D070h)","1BD5","OFF",
"29","04/15","02:36:43","Send","S6F11","119040 (1D100h)","1BD4","OFF",
"30","04/15","02:36:43","Send","S6F11","118896 (1D070h)","1BD3","OFF",
"31","04/15","02:36:42","Send","S6F11","119040 (1D100h)","1BD2","OFF",
"32","04/15","02:36:42","Send","S6F11","118896 (1D070h)","1BD1","OFF",
"33","04/15","02:36:42","Send","S6F11","119040 (1D100h)","1BD0","OFF",
"34","04/15","02:36:42","Send","S6F11","118896 (1D070h)","1BCF","OFF",
"35","04/15","02:36:42","Send","S6F11","119040 (1D100h)","1BCE","OFF",
"36","04/15","02:36:42","Send","S6F11","118896 (1D070h)","1BCD","OFF",
"37","04/15","02:36:42","Send","S6F11","119040 (1D100h)","1BCC","OFF",
"38","04/15","02:36:42","Send","S6F11","118896 (1D070h)","1BCB","OFF",
"39","04/15","02:36:42","Send","S6F11","119040 (1D100h)","1BCA","OFF",
"40","04/15","02:36:42","Send","S6F11","118896 (1D070h)","1BC9","OFF",
"41","04/15","02:36:42","Send","S6F11","119040 (1D100h)","1BC8","OFF",
"42","04/15","02:36:42","Send","S6F11","118896 (1D070h)","1BC7","OFF",
"43","04/15","02:36:42","Send","S6F11","119040 (1D100h)","1BC6","OFF",
"44","04/15","02:36:42","Send","S6F11","118896 (1D070h)","1BC5","OFF",
"45","04/15","02:36:42","Send","S6F11","119040 (1D100h)","1BC4","OFF",
"46","04/15","02:36:42","Send","S6F11","118896 (1D070h)","1BC3","OFF",
"47","04/15","02:36:41","Send","S6F11","119040 (1D100h)","1BC2","OFF",
"48","04/15","02:36:41","Send","S6F11","118896 (1D070h)","1BC1","OFF",
"49","04/15","02:36:41","Send","S6F11","119040 (1D100h)","1BC0","OFF",
