FileName = C:\Escalation\TDK (Headway)\CJPJ Timing Issue\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_05

LogCount = 10000
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit","Detail","ReplyResult"
"0","2020/07/06","01:32:06","Send","S6F1","","FED5","ON","List (1)   4
  UInt4(1)   4  :3 (03h)
  UInt4(1)   4  :8204 (200Ch)
  Ascii(1)  16  :2020070601320658
  List (1)  19
    Ascii(1)   7  :0002.00
    Ascii(1)   6  :000382
    Ascii(1)   6  :000233
    Ascii(1)   6  :01.826
    Ascii(1)   6  :0477.7
    Ascii(1)   6  :0507.2
    Ascii(1)   6  :0021.6
    Ascii(1)   6  :0025.0
    Ascii(1)   6  :0200.0
    Ascii(1)   6  :0153.6
    Ascii(1)   6  :001.46
    Ascii(1)   6  :000100
    Ascii(1)   0  :
    Ascii(1)   0  :
    Ascii(1)   6  :0017.3
    Ascii(1)   6  :0026.5
    UInt2(1)   2  :0 (00h)
    Ascii(1)   5  :15953
    Ascii(1)   1  :0",""
"1","2020/07/06","01:32:02","Recv","S6F12","","FED4","OFF","Byte (1)   1  :00",""
"2","2020/07/06","01:32:02","Recv","S6F12","","FED3","OFF","Byte (1)   1  :00",""
"3","2020/07/06","01:32:02","Recv","S6F12","","FED2","OFF","Byte (1)   1  :00",""
"4","2020/07/06","01:32:02","Recv","S6F12","","FED1","OFF","Byte (1)   1  :00",""
"5","2020/07/06","01:32:02","Recv","S6F12","","FED0","OFF","Byte (1)   1  :00",""
"6","2020/07/06","01:32:02","Recv","S6F12","","FECF","OFF","Byte (1)   1  :00",""
"7","2020/07/06","01:32:02","Recv","S6F12","","FECE","OFF","Byte (1)   1  :00",""
"8","2020/07/06","01:32:02","Send","S6F11","105777 (19D31h)","FED4","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :105777 (19D31h)
  List (1)   2
    List (1)   2
      UInt4(1)   4  :131088 (20010h)
      List (1)   1
        Ascii(1)  16  :2020070601303523
    List (1)   2
      UInt4(1)   4  :132705 (20661h)
      List (1)   1
        Ascii(1)  16  :2020070601303489",""
"9","2020/07/06","01:32:02","Send","S6F11","105778 (19D32h)","FED3","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :105778 (19D32h)
  List (1)   2
    List (1)   2
      UInt4(1)   4  :131088 (20010h)
      List (1)   1
        Ascii(1)  16  :2020070601303471
    List (1)   2
      UInt4(1)   4  :132706 (20662h)
      List (1)   1
        Ascii(1)  16  :2020070601303458",""
