"7683","06/13","19:56:40","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"7681","06/13","19:56:44","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"7679","06/13","19:56:44","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"7677","06/13","19:56:47","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"7675","06/13","19:56:48","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"7673","06/13","19:56:50","Send","S6F11","CEID:78291 WaferMovedStartRC3BERbt (RC3 Finished Wafer in 00:08:00)"
"7671","06/13","19:56:52","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"7669","06/13","19:56:56","Send","S6F11",CEID:78307 WaferMovedFinishRC3BERbt
"7667","06/13","19:56:57","Send","S6F11",CEID:78259 WaferMovedStartBERbtRC3
"7665","06/13","19:57:02","Send","S6F11","CEID:78275 WaferMovedFinishBERbtRC3 (RC3 Wafer Entered)"
