///////////////////////////////////////////////////////////////
// Scripted by THINH NGUYEN
// File: ECIDsFromS2F30.txt
// SoftRev: 1.7600
// Date: Mon Jun 17 21:31:21 2019
//
// This file is to configure all ECIDs. WARNING!!!
// DO NOT_EDIT without reading first.
// All comments should follow the format being used and seen.
// The last line should be an empty line.
//
ECID : $109fa33 : 17431091 : RC3PeriodicDummyPreEtyNo : 
ECID : $109fa34 : 17431092 : RC4PeriodicDummyPreEtyNo : 
ECID : $109fa41 : 17431105 : RC1PeriodicDummyMainName : 
ECID : $109fa42 : 17431106 : RC2PeriodicDummyMainName : 
ECID : $109fa43 : 17431107 : RC3PeriodicDummyMainName : 
ECID : $109fa44 : 17431108 : RC4PeriodicDummyMainName : 
ECID : $109fa51 : 17431121 : RC1PeriodicDummyMainEtyNo : 
ECID : $109fa52 : 17431122 : RC2PeriodicDummyMainEtyNo : 
ECID : $109fa53 : 17431123 : RC3PeriodicDummyMainEtyNo : 
ECID : $109fa54 : 17431124 : RC4PeriodicDummyMainEtyNo : 
ECID : $109fa61 : 17431137 : RC1PeriodicDummyPostName : 
ECID : $109fa62 : 17431138 : RC2PeriodicDummyPostName : 
ECID : $109fa63 : 17431139 : RC3PeriodicDummyPostName : 
ECID : $109fa64 : 17431140 : RC4PeriodicDummyPostName : 
ECID : $109fa71 : 17431153 : RC1PeriodicDummyPostEtyNo : 
ECID : $109fa72 : 17431154 : RC2PeriodicDummyPostEtyNo : 
ECID : $109fa73 : 17431155 : RC3PeriodicDummyPostEtyNo : 
ECID : $109fa74 : 17431156 : RC4PeriodicDummyPostEtyNo : 
ECID : $109fa81 : 17431169 : RC1PeriodicDummyWaferType : 
ECID : $109fa82 : 17431170 : RC2PeriodicDummyWaferType : 
ECID : $109fa83 : 17431171 : RC3PeriodicDummyWaferType : 
ECID : $109fa84 : 17431172 : RC4PeriodicDummyWaferType : 
ECID : $109fa91 : 17431185 : RC1PeriodicDummyInterval : 
ECID : $109fa92 : 17431186 : RC2PeriodicDummyInterval : 
ECID : $109fa93 : 17431187 : RC3PeriodicDummyInterval : 
ECID : $109fa94 : 17431188 : RC4PeriodicDummyInterval : 
ECID : $109faa1 : 17431201 : RC1PeriodicDummyWaferCount : 
ECID : $109faa2 : 17431202 : RC2PeriodicDummyWaferCount : 
ECID : $109faa3 : 17431203 : RC3PeriodicDummyWaferCount : 
ECID : $109faa4 : 17431204 : RC4PeriodicDummyWaferCount : 
ECID : $109fab1 : 17431217 : RC1PeriodicDummyCoolTime : 
ECID : $109fab2 : 17431218 : RC2PeriodicDummyCoolTime : 
ECID : $109fab3 : 17431219 : RC3PeriodicDummyCoolTime : 
ECID : $109fab4 : 17431220 : RC4PeriodicDummyCoolTime : 
ECID : $109fcb1 : 17431729 : RC1PeriodicDummyLLTP : 
ECID : $109fcb2 : 17431730 : RC2PeriodicDummyLLTP : 
ECID : $109fcb3 : 17431731 : RC3PeriodicDummyLLTP : 
ECID : $109fcb4 : 17431732 : RC4PeriodicDummyLLTP : 
ECID : $1080351 : 17302353 : RC1AutoCleaningTriggerType : 
ECID : $1080352 : 17302354 : RC2AutoCleaningTriggerType : 
ECID : $1080353 : 17302355 : RC3AutoCleaningTriggerType : 
ECID : $1080354 : 17302356 : RC4AutoCleaningTriggerType : 
ECID : $1080361 : 17302369 : RC1AutoCleaningCountingPro : 
ECID : $1080362 : 17302370 : RC2AutoCleaningCountingPro : 
ECID : $1080363 : 17302371 : RC3AutoCleaningCountingPro : 
ECID : $1080364 : 17302372 : RC4AutoCleaningCountingPro : 
ECID : $1080371 : 17302385 : RC1AutoCleaningTotalCount : 
ECID : $1080372 : 17302386 : RC2AutoCleaningTotalCount : 
ECID : $1080373 : 17302387 : RC3AutoCleaningTotalCount : 
ECID : $1080374 : 17302388 : RC4AutoCleaningTotalCount : 
ECID : $1080381 : 17302401 : RC1AutoCleanRcpExeTiming : 
ECID : $1080382 : 17302402 : RC2AutoCleanRcpExeTiming : 
ECID : $1080383 : 17302403 : RC3AutoCleanRcpExeTiming : 
ECID : $1080384 : 17302404 : RC4AutoCleanRcpExeTiming : 
ECID : $109fba1 : 17431457 : RC1AutoCleanWarnAt : 
ECID : $109fba2 : 17431458 : RC2AutoCleanWarnAt : 
ECID : $109fba3 : 17431459 : RC3AutoCleanWarnAt : 
ECID : $109fba4 : 17431460 : RC4AutoCleanWarnAt : 
ECID : $10d10c1 : 17633473 : RC1AutoCleanAccumCount : 
ECID : $10d10c2 : 17633474 : RC2AutoCleanAccumCount : 
ECID : $10d10c3 : 17633475 : RC3AutoCleanAccumCount : 
ECID : $10d10c4 : 17633476 : RC4AutoCleanAccumCount : 
ECID : $1080391 : 17302417 : RC1AutoLinePurgeTriggerTyp : 
ECID : $1080392 : 17302418 : RC2AutoLinePurgeTriggerTyp : 
ECID : $1080393 : 17302419 : RC3AutoLinePurgeTriggerTyp : 
ECID : $1080394 : 17302420 : RC4AutoLinePurgeTriggerTyp : 
ECID : $10803a1 : 17302433 : RC1AutoLinePurgeCountPro : 
ECID : $10803a2 : 17302434 : RC2AutoLinePurgeCountPro : 
ECID : $10803a3 : 17302435 : RC3AutoLinePurgeCountPro : 
ECID : $10803a4 : 17302436 : RC4AutoLinePurgeCountPro : 
ECID : $10803b1 : 17302449 : RC1AutoLinePurgeClnTotalCnt : 
ECID : $10803b2 : 17302450 : RC2AutoLinePurgeClnTotalCnt : 
ECID : $10803b3 : 17302451 : RC3AutoLinePurgeClnTotalCnt : 
ECID : $10803b4 : 17302452 : RC4AutoLinePurgeClnTotalCnt : 
ECID : $10803c1 : 17302465 : RC1AutoLinePurgeRcpExeTimng : 
ECID : $10803c2 : 17302466 : RC2AutoLinePurgeRcpExeTimng : 
ECID : $10803c3 : 17302467 : RC3AutoLinePurgeRcpExeTimng : 
ECID : $10803c4 : 17302468 : RC4AutoLinePurgeRcpExeTimng : 
ECID : $109fbb1 : 17431473 : RC1AutoPurgeWarnAt : 
ECID : $109fbb2 : 17431474 : RC2AutoPurgeWarnAt : 
ECID : $109fbb3 : 17431475 : RC3AutoPurgeWarnAt : 
ECID : $109fbb4 : 17431476 : RC4AutoPurgeWarnAt : 
ECID : $109fbc1 : 17431489 : RC1AutoDummyTriggerType : 
ECID : $109fbc2 : 17431490 : RC2AutoDummyTriggerType : 
ECID : $109fbc3 : 17431491 : RC3AutoDummyTriggerType : 
ECID : $109fbc4 : 17431492 : RC4AutoDummyTriggerType : 
ECID : $109fbd1 : 17431505 : RC1AutoDummyRecipe : 
ECID : $109fbd2 : 17431506 : RC2AutoDummyRecipe : 
ECID : $109fbd3 : 17431507 : RC3AutoDummyRecipe : 
ECID : $109fbd4 : 17431508 : RC4AutoDummyRecipe : 
ECID : $109fbe1 : 17431521 : RC1AutoDummyCountPro : 
ECID : $109fbe2 : 17431522 : RC2AutoDummyCountPro : 
ECID : $109fbe3 : 17431523 : RC3AutoDummyCountPro : 
ECID : $109fbe4 : 17431524 : RC4AutoDummyCountPro : 
ECID : $109fbf1 : 17431537 : RC1AutoDummyTotalCount : 
ECID : $109fbf2 : 17431538 : RC2AutoDummyTotalCount : 
ECID : $109fbf3 : 17431539 : RC3AutoDummyTotalCount : 
ECID : $109fbf4 : 17431540 : RC4AutoDummyTotalCount : 
ECID : $109fc01 : 17431553 : RC1AutoDummyRcpExeCount : 
ECID : $109fc02 : 17431554 : RC2AutoDummyRcpExeCount : 
ECID : $109fc03 : 17431555 : RC3AutoDummyRcpExeCount : 
ECID : $109fc04 : 17431556 : RC4AutoDummyRcpExeCount : 
ECID : $109fc11 : 17431569 : RC1AutoDummyWarnAt : 
ECID : $109fc12 : 17431570 : RC2AutoDummyWarnAt : 
ECID : $109fc13 : 17431571 : RC3AutoDummyWarnAt : 
ECID : $109fc14 : 17431572 : RC4AutoDummyWarnAt : 
ECID : $109fc21 : 17431585 : RC1AutoDummyWaferType : 
ECID : $109fc22 : 17431586 : RC2AutoDummyWaferType : 
ECID : $109fc23 : 17431587 : RC3AutoDummyWaferType : 
ECID : $109fc24 : 17431588 : RC4AutoDummyWaferType : 
ECID : $109fc31 : 17431601 : RC1AutoDummyWaferCount : 
ECID : $109fc32 : 17431602 : RC2AutoDummyWaferCount : 
ECID : $109fc33 : 17431603 : RC3AutoDummyWaferCount : 
ECID : $109fc34 : 17431604 : RC4AutoDummyWaferCount : 
ECID : $109fc41 : 17431617 : RC1AutoDummyPreRecipe : 
ECID : $109fc42 : 17431618 : RC2AutoDummyPreRecipe : 
ECID : $109fc43 : 17431619 : RC3AutoDummyPreRecipe : 
ECID : $109fc44 : 17431620 : RC4AutoDummyPreRecipe : 
ECID : $109fc51 : 17431633 : RC1AutoDummyPostRecipe : 
ECID : $109fc52 : 17431634 : RC2AutoDummyPostRecipe : 
ECID : $109fc53 : 17431635 : RC3AutoDummyPostRecipe : 
ECID : $109fc54 : 17431636 : RC4AutoDummyPostRecipe : 
ECID : $109fc61 : 17431649 : RC1AutoDummyCoolTime : 
ECID : $109fc62 : 17431650 : RC2AutoDummyCoolTime : 
ECID : $109fc63 : 17431651 : RC3AutoDummyCoolTime : 
ECID : $109fc64 : 17431652 : RC4AutoDummyCoolTime : 
ECID : $109fcc1 : 17431745 : RC1AutoDummyLLTP : 
