FileName = C:\Escalation\GF\Archive\300167814 GV4 Wafer Interlock Error\Old logs\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_48

LogCount = 4490
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit","Detail","ReplyResult"
"0","2019/09/23","03:32:41","Send","S6F11","102480 (19050h)","228A","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :102480 (19050h)
  List (1)   2
    List (1)   2
      UInt4(1)   4  :1040 (410h)
      List (1)  15
        Ascii(1)  21  :RTA2473-20190923-0002
        Ascii(1)  27  :201909230132-8R91547.000-01
        Ascii(1)  11  :8R91547.000
        Ascii(1)   4  :AL3W
        Ascii(1)  26  :EMTIALC50MSU-14-8R91547000
        Ascii(1)  26  :EMTIALC50MSU-14-8R91547000
        Ascii(1)  12  :9D817D09SLA2
        UInt1(1)   1  :1 (01h)
        UInt1(1)   1  :24 (18h)
        UInt1(1)   1  :3 (03h)
        UInt2(1)   2  :10 (0Ah)
        Ascii(1)   3  :DEP
        Ascii(1)   8  :00000005
        UInt1(1)   1  :7 (07h)
        Ascii(1)  16  :2019092303324095
    List (1)   2
      UInt4(1)   4  :1060 (424h)
      List (1)   6
        Ascii(1)   0  :
        Ascii(1)   0  :
        Ascii(1)   0  :
        Ascii(1)   0  :
        Ascii(1)   0  :
        Ascii(1)   0  :",""
"1","2019/09/23","03:32:40","Recv","S6F12","","2289","OFF","Byte (1)   1  :00",""
"2","2019/09/23","03:32:40","Send","S6F11","105283 (19B43h)","2289","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :105283 (19B43h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :1020 (3FCh)
      List (1)  16
        Ascii(1)  21  :RTA2473-20190923-0002
        Ascii(1)  27  :201909230132-8R91547.000-01
        Ascii(1)   4  :AL3W
        Ascii(1)  11  :8R91547.000
        UInt1(1)   1  :1 (01h)
        UInt1(1)   1  :24 (18h)
        Ascii(1)  12  :9D817D09SLA2
        UInt1(1)   1  :3 (03h)
        Ascii(1)  26  :EMTIALC50MSU-14-8R91547000
        Ascii(1)  26  :EMTIALC50MSU-14-8R91547000
        Ascii(1)   8  :00000005
        UInt2(1)   2  :10 (0Ah)
        Ascii(1)   3  :DEP
        UInt2(1)   2  :0 (00h)
        Ascii(1)   0  :
        Ascii(1)  16  :2019092303324093",""
"3","2019/09/23","03:32:37","Recv","S6F12","","2288","OFF","Byte (1)   1  :00",""
"4","2019/09/23","03:32:37","Send","S6F11","118944 (1D0A0h)","2288","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :170 (AAh)
      List (1)   5
        Ascii(1)  12  :9D817D21SLE6
        Ascii(1)   8  :FERobot2
        UInt1(1)   1  :1 (01h)
        Ascii(1)   7  :AL3W.22
        Ascii(1)  16  :2019092303323756",""
"5","2019/09/23","03:32:37","Recv","S6F12","","2287","OFF","Byte (1)   1  :00",""
"6","2019/09/23","03:32:37","Send","S6F11","118800 (1D010h)","2287","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :180 (B4h)
      List (1)   4
        Ascii(1)  12  :9D817D21SLE6
        Ascii(1)   8  :FERobot2
        UInt1(1)   1  :1 (01h)
        Ascii(1)  16  :2019092303323725",""
"7","2019/09/23","03:32:37","Recv","S6F12","","2286","OFF","Byte (1)   1  :00",""
"8","2019/09/23","03:32:37","Send","S6F11","118816 (1D020h)","2286","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :180 (B4h)
      List (1)   4
        Ascii(1)  12  :9D817D21SLE6
        Ascii(1)  11  :Loadlock1-1
        UInt1(1)   1  :0 (00h)
        Ascii(1)  16  :2019092303323725",""
"9","2019/09/23","03:31:55","Recv","S6F12","","2285","OFF","Byte (1)   1  :00",""
