FileName = C:\Escalation\Intel\JAM Escalations\ALE441-4227196_4764 Cap crash with Access Violation\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_74

LogCount = 3206
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit","Detail","ReplyResult"
"0","2020/09/24","05:39:37","Recv","S6F12","","1F57","OFF","Byte (1)   1  :00",""
"1","2020/09/24","05:39:37","Send","S6F11","77940 (13074h)","1F57","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77940 (13074h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :200 (C8h)
      List (1)   8
        Ascii(1)  16  :****************
        Ascii(1)  17  :*****************
        Ascii(1)  15  :***************
        Ascii(1)  16  :****************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :7 (07h)
        Ascii(1)  15  :***************
        Ascii(1)  19  :*******************",""
"2","2020/09/24","05:39:31","Recv","S6F12","","1F56","OFF","Byte (1)   1  :00",""
"3","2020/09/24","05:39:31","Send","S6F11","77908 (13054h)","1F56","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :4 (04h)",""
"4","2020/09/24","05:39:31","Recv","S6F12","","1F55","OFF","Byte (1)   1  :00",""
"5","2020/09/24","05:39:31","Send","S6F11","77924 (13064h)","1F55","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77924 (13064h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :200 (C8h)
      List (1)   8
        Ascii(1)  16  :****************
        Ascii(1)  17  :*****************
        Ascii(1)  15  :***************
        Ascii(1)  16  :****************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :7 (07h)
        Ascii(1)  15  :***************
        Ascii(1)  19  :*******************",""
"6","2020/09/24","05:39:29","Recv","S6F12","","1F54","OFF","Byte (1)   1  :00",""
"7","2020/09/24","05:39:29","Send","S6F11","77908 (13054h)","1F54","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :33 (21h)",""
"8","2020/09/24","05:39:26","Recv","S6F12","","1F53","OFF","Byte (1)   1  :00",""
"9","2020/09/24","05:39:26","Send","S6F11","119056 (1D110h)","1F53","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :119056 (1D110h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :1 (01h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"10","2020/09/24","05:39:26","Recv","S6F12","","1F52","OFF","Byte (1)   1  :00",""
"11","2020/09/24","05:39:26","Send","S6F11","77907 (13053h)","1F52","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77907 (13053h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :208 (D0h)
      List (1)   1
        UInt1(1)   1  :4 (04h)",""
"12","2020/09/24","05:39:26","Recv","S6F12","","1F51","OFF","Byte (1)   1  :00",""
"13","2020/09/24","05:39:26","Send","S6F11","77923 (13063h)","1F51","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77923 (13063h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :200 (C8h)
      List (1)   8
        Ascii(1)  16  :****************
        Ascii(1)  18  :******************
        Ascii(1)  15  :***************
        Ascii(1)  16  :****************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :5 (05h)
        Ascii(1)  15  :***************
        Ascii(1)  19  :*******************",""
"14","2020/09/24","05:39:25","Recv","S6F12","","1F50","OFF","Byte (1)   1  :00",""
"15","2020/09/24","05:39:25","Send","S6F11","118944 (1D0A0h)","1F50","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)  11  :***********",""
"16","2020/09/24","05:39:25","Recv","S6F12","","1F4F","OFF","Byte (1)   1  :00",""
"17","2020/09/24","05:39:25","Send","S6F11","118800 (1D010h)","1F4F","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)  11  :***********
        UInt1(1)   1  :1 (01h)",""
"18","2020/09/24","05:39:25","Recv","S6F12","","1F4E","OFF","Byte (1)   1  :00",""
"19","2020/09/24","05:39:25","Send","S6F11","118816 (1D020h)","1F4E","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :0 (00h)",""
"20","2020/09/24","05:39:25","Recv","S6F12","","1F4D","OFF","Byte (1)   1  :00",""
"21","2020/09/24","05:39:25","Send","S6F11","77907 (13053h)","1F4D","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77907 (13053h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :208 (D0h)
      List (1)   1
        UInt1(1)   1  :33 (21h)",""
"22","2020/09/24","05:39:22","Recv","S6F12","","1F4C","OFF","Byte (1)   1  :00",""
"23","2020/09/24","05:39:22","Send","S6F11","77908 (13054h)","1F4C","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :31 (1Fh)",""
"24","2020/09/24","05:39:20","Recv","S6F12","","1F4B","OFF","Byte (1)   1  :00",""
"25","2020/09/24","05:39:20","Send","S6F11","118944 (1D0A0h)","1F4B","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :0 (00h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)  11  :***********",""
"26","2020/09/24","05:39:20","Recv","S6F12","","1F4A","OFF","Byte (1)   1  :00",""
"27","2020/09/24","05:39:20","Send","S6F11","118800 (1D010h)","1F4A","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)  11  :***********
        UInt1(1)   1  :1 (01h)",""
"28","2020/09/24","05:39:20","Recv","S6F12","","1F49","OFF","Byte (1)   1  :00",""
"29","2020/09/24","05:39:20","Send","S6F11","118816 (1D020h)","1F49","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :0 (00h)",""
"30","2020/09/24","05:39:19","Recv","S6F12","","1F48","OFF","Byte (1)   1  :00",""
"31","2020/09/24","05:39:19","Send","S6F11","118944 (1D0A0h)","1F48","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"32","2020/09/24","05:39:18","Recv","S6F12","","1F47","OFF","Byte (1)   1  :00",""
